_te_acc,_te_loss,_tr_acc,_tr_loss
0.10255,2.3026922,0.1021625,2.3027246
0.1022625,2.3027382,0.103225,2.3027549
0.103075,2.302773,0.1027125,2.3027778
0.102375,2.3027909,0.10275,2.3027859
0.1021875,2.302738,0.1027,2.3027685
0.1019375,2.3027275,0.102625,2.302734
0.1028375,2.3027036,0.1023875,2.302727
0.102925,2.3026927,0.102225,2.3027282
0.102425,2.3026776,0.10125,2.3027024
0.103475,2.3026204,0.1020125,2.3026574
0.103,2.3026462,0.1010375,2.302687
0.103,2.3026485,0.10265,2.3026867
0.103,2.3026733,0.102275,2.302712
0.103175,2.3026667,0.102375,2.3027418
0.101825,2.3027058,0.1032375,2.302689
0.101275,2.3027155,0.103475,2.3026695
0.102625,2.3027036,0.1024875,2.3026898
0.1028875,2.3026853,0.1013875,2.3027203
0.1033,2.3026812,0.0997,2.302769
0.1030625,2.3026726,0.100075,2.3027904
0.1034,2.302702,0.1021875,2.3027313
0.1034875,2.3026874,0.1021875,2.3026812
0.1025625,2.3026807,0.101175,2.3026843
0.1020375,2.3026736,0.1020125,2.3027143
0.101675,2.3026767,0.1027125,2.3027318
0.1016375,2.302679,0.103325,2.3026671
0.1008125,2.3026845,0.102275,2.3026495
0.1014875,2.3026726,0.1031125,2.3026605
0.101975,2.302688,0.103875,2.3026636
0.1031,2.3027651,0.1037375,2.3026648
0.102,2.3027992,0.103375,2.3026538
0.10195,2.3027687,0.1036875,2.3026736
0.10225,2.3026977,0.10275,2.302675
0.10395,2.3026142,0.1034125,2.302644
0.1032875,2.302699,0.1046,2.3026645
0.104675,2.302671,0.103325,2.3027208
0.1038875,2.3027244,0.10405,2.3027475
0.103475,2.3026657,0.10435,2.3027737
0.1032375,2.3026664,0.1040125,2.3027434
0.1029,2.3026495,0.103075,2.302684
0.10145,2.3026972,0.10415,2.302655
0.10225,2.3026898,0.1047125,2.3026755
0.10205,2.302649,0.1044625,2.3026664
0.1037125,2.302661,0.1031125,2.3026872
0.102275,2.302689,0.102625,2.3027134
0.10265,2.3026884,0.10145,2.302741
0.1028875,2.302709,0.1026,2.3027103
0.1039625,2.3026624,0.1022875,2.3026648
0.103125,2.3027263,0.1021125,2.3026943
0.103175,2.3027003,0.1017125,2.3027062
0.104,2.3026316,0.1019625,2.3026726
0.1037,2.3026593,0.1015375,2.3027625
0.101975,2.3027012,0.0995875,2.3027418
0.1012875,2.3027363,0.10085,2.30274
0.1004875,2.302741,0.100725,2.302705
0.1031375,2.3026707,0.10235,2.3026538
0.1021875,2.302659,0.1026875,2.302655
0.101725,2.3026345,0.1040875,2.3026628
0.1013375,2.3026345,0.1029875,2.3026416
0.1026,2.3026366,0.1019125,2.3026621
0.1026875,2.3026433,0.1022625,2.3026388
0.1032,2.302643,0.10185,2.3026526
0.1030875,2.3026395,0.1032375,2.30264
0.1038,2.302618,0.103375,2.302682
0.1023,2.3026412,0.10315,2.3026905
0.1024375,2.3026755,0.1031625,2.3027413
0.1027375,2.3027577,0.10315,2.302771
0.10215,2.3027368,0.1035125,2.3027399
0.10175,2.3027527,0.1027375,2.3027563
0.102375,2.3027368,0.102175,2.3027382
0.1025,2.302664,0.1022375,2.3026829
0.103225,2.3026793,0.101875,2.3027065
0.1032875,2.302641,0.102525,2.3027313
0.1020875,2.3026767,0.1024625,2.3027203
0.101175,2.302678,0.1030625,2.3027186
0.102525,2.3026512,0.1012375,2.3027258
0.102925,2.3026788,0.1017,2.3027644
0.1026,2.3027024,0.10165,2.3027642
0.1024875,2.3027098,0.102825,2.3027003
0.1027875,2.3026798,0.103075,2.3026702
0.1023,2.3027143,0.1034875,2.3026817
0.1015125,2.3027422,0.1032375,2.3026984
0.102375,2.3027368,0.1027625,2.3026824
0.1025375,2.3027399,0.103025,2.3026676
0.102675,2.302675,0.1026125,2.3026965
0.1030625,2.302659,0.1030125,2.3026764
0.1026125,2.3026853,0.1036875,2.3026707
0.1027,2.302693,0.1045875,2.3026736
0.10215,2.3026953,0.10505,2.3026671
0.1022,2.302628,0.1052125,2.3026388
0.10125,2.3026776,0.10345,2.302659
0.100975,2.3027208,0.1024625,2.3027325
0.1010375,2.3027008,0.10305,2.3027208
0.102925,2.3026597,0.103075,2.3026896
0.10425,2.3026364,0.1042375,2.3026547
0.103725,2.3026469,0.1048125,2.3026495
0.1037875,2.3026528,0.103825,2.3026774
0.104425,2.3026376,0.1041625,2.3026721
0.10255,2.3026652,0.10275,2.302697
0.1022375,2.302748,0.101975,2.3027356
0.101925,2.3027487,0.1009125,2.302773
0.1019875,2.3026767,0.1012125,2.3026683
0.1019625,2.3026776,0.101475,2.3026705
0.1017,2.3026745,0.101475,2.3026812
0.10125,2.3027067,0.1011,2.3026924
0.1018375,2.3026972,0.101525,2.3027225
0.102075,2.302664,0.102075,2.3027246
0.102,2.302686,0.10265,2.3027349
0.103525,2.3026977,0.103575,2.3026733
0.1032875,2.3026927,0.1018625,2.3026896
0.1023375,2.3026767,0.1014875,2.3026395
0.1025125,2.3026526,0.10235,2.302623
0.1019,2.3026378,0.1027125,2.3026292
0.1024875,2.3026547,0.1023,2.3026512
0.101225,2.3026788,0.103025,2.3026688
0.1014,2.302723,0.1027625,2.3026834
0.101625,2.3027167,0.1029,2.302705
0.1018,2.3026903,0.103075,2.3026993
0.1015375,2.3026593,0.1026125,2.3027058
0.1006875,2.3027327,0.10095,2.3027356
0.1019625,2.3027112,0.10215,2.3027055
0.1030625,2.3027089,0.1016625,2.3027234
0.102925,2.302628,0.103,2.302681
0.1036375,2.3026226,0.1020375,2.302675
0.1041,2.302642,0.1014125,2.3026497
0.1034,2.3026648,0.100475,2.3026667
0.1028,2.3026996,0.1011375,2.3027046
0.1024,2.3026836,0.1017875,2.3027055
0.1014125,2.3027227,0.103,2.3027031
0.1013875,2.3026745,0.103675,2.3026962
0.1009125,2.3027384,0.1055625,2.302708
0.1017125,2.302729,0.1051375,2.3027422
0.1019375,2.3026826,0.1035375,2.302723
0.102475,2.3027043,0.10315,2.3027413
0.1025375,2.302729,0.1024,2.3027623
0.1015875,2.3026886,0.103075,2.3026981
0.102325,2.3026474,0.1027875,2.3026707
0.103875,2.3026407,0.101375,2.3026824
0.1027375,2.3027074,0.10155,2.3026934
0.101625,2.302721,0.1029625,2.302691
0.100975,2.302694,0.103775,2.3026888
0.1026,2.3026488,0.102525,2.3027108
0.103925,2.302639,0.1021,2.302705
0.1038625,2.30262,0.1014375,2.3027022
0.102625,2.302642,0.1034625,2.3026636
0.102075,2.3026538,0.102775,2.3026657
0.101775,2.3026788,0.103325,2.3026853
0.102525,2.302642,0.1032875,2.30267
0.102625,2.3026671,0.102425,2.3026924
0.1025625,2.3026614,0.1023,2.3026748
0.102075,2.302645,0.1028125,2.3026605
0.10395,2.302652,0.1035625,2.302632
0.1039125,2.3027177,0.10335,2.302714
0.10265,2.3027067,0.1028375,2.3026981
0.1015375,2.3027325,0.1023,2.3026853
0.101075,2.302754,0.1013875,2.3027325
0.10165,2.3027318,0.10205,2.3027034
0.10195,2.3027036,0.102275,2.3026874
0.1032875,2.302667,0.1028125,2.302727
0.1014625,2.3027043,0.1030625,2.3027449
0.10185,2.30271,0.1046875,2.3027322
0.10375,2.3027043,0.1050125,2.3027208
0.10325,2.3027012,0.1038375,2.3027337
0.10185,2.3027086,0.103225,2.3027172
0.1011,2.3027105,0.1022125,2.3027258
0.102,2.3026543,0.1035375,2.3026533
0.102,2.3026626,0.1044125,2.302622
0.102625,2.30265,0.1033,2.3026361
0.1031,2.3026164,0.1015375,2.302682
0.1028125,2.302682,0.1028125,2.3026922
0.1018625,2.302695,0.103125,2.3026981
0.10095,2.3027697,0.1042,2.3026628
0.1014125,2.302736,0.1027,2.3026612
0.10195,2.302719,0.1012625,2.3026745
0.1033,2.3026636,0.1024125,2.3027155
0.1035125,2.3026652,0.104975,2.3026855
0.1034125,2.3027124,0.1051625,2.3027387
0.103125,2.3026555,0.104575,2.3027391
0.10265,2.302617,0.1021,2.302775
0.1017625,2.3026335,0.101625,2.3027241
0.10415,2.3026366,0.1016,2.302684
0.1036125,2.3026586,0.102,2.3026464
0.10235,2.30267,0.10145,2.302716
0.100825,2.3027406,0.1025125,2.3027058
0.101175,2.3027222,0.1040375,2.302659
0.1025875,2.3027112,0.1041625,2.3026376
0.102475,2.3026462,0.104225,2.302653
0.1015875,2.3026478,0.104025,2.3026507
0.1016,2.3026934,0.1032125,2.302667
0.102175,2.3027048,0.1016,2.3027165
0.101875,2.3027165,0.1012125,2.3027508
0.1019875,2.302642,0.100925,2.302706
0.1030375,2.3026361,0.1025125,2.3026648
0.1033625,2.302686,0.102675,2.302691
0.1030125,2.3027074,0.1015,2.302741
0.101925,2.3026876,0.1008625,2.3027337
0.1027125,2.3026686,0.1013125,2.3027117
0.1025375,2.3026772,0.10335,2.302709
0.104,2.3026183,0.10415,2.3026779
0.10315,2.3026721,0.1036625,2.3026965
0.1024,2.3027112,0.1038,2.302695
0.1017125,2.3028026,0.1024875,2.3027544
0.101525,2.3027434,0.1015625,2.3027358
0.102375,2.3027318,0.1019625,2.3027134
0.102225,2.3026807,0.1025875,2.3026977
0.1027125,2.3026989,0.103025,2.3026943
0.1024625,2.302681,0.10345,2.3026383
0.1029375,2.3026626,0.101675,2.30264
0.1030875,2.3026605,0.1027125,2.3026853
0.1035125,2.302688,0.1017875,2.3026793
0.1046375,2.3026252,0.1017875,2.302643
0.10375,2.3026483,0.102175,2.3026798
0.103,2.3026636,0.1039375,2.302659
0.10195,2.302681,0.1025875,2.3026829
0.1008375,2.3027046,0.1033375,2.302704
0.101225,2.3027308,0.1020375,2.3026798
0.1019875,2.302681,0.1019125,2.3026567
0.102925,2.3026216,0.1019625,2.3026955
0.1028,2.3026736,0.10235,2.302721
0.1016625,2.3026867,0.101875,2.3027027
0.1006625,2.3026993,0.101975,2.3026972
0.1003875,2.3026783,0.10105,2.3026798
0.101925,2.3026505,0.1019125,2.3026774
0.1037,2.3026574,0.102525,2.3026938
0.104575,2.302681,0.1044375,2.3027227
0.1041625,2.3026931,0.10345,2.3027265
0.1035125,2.302668,0.1022375,2.302681
0.10205,2.3026593,0.1016875,2.3026693
0.1007875,2.3026648,0.1022625,2.3026676
0.1016125,2.302685,0.10365,2.3026707
0.10175,2.302743,0.103475,2.3026733
0.1026875,2.3027213,0.1021,2.302675
0.1041,2.3026977,0.102475,2.3026707
0.1042875,2.3026183,0.1033875,2.3026574
0.1033625,2.3026602,0.103325,2.3027203
0.1014125,2.3027396,0.1038875,2.3027058
0.102525,2.3027515,0.1023875,2.3027375
0.10255,2.302722,0.1013,2.3027585
0.103525,2.302672,0.1009875,2.302734
0.1025,2.302659,0.102475,2.302699
0.101425,2.3027086,0.1027875,2.3027468
0.1010875,2.3027349,0.10255,2.3027177
0.1032875,2.302666,0.1028375,2.3026817
0.1035,2.302662,0.102425,2.3026633
0.102975,2.3027565,0.1017125,2.3027496
0.1029375,2.3027606,0.1019125,2.3027318
0.1033625,2.3026743,0.10305,2.3026874
0.1025375,2.3026707,0.1035375,2.302648
0.101825,2.3026683,0.1041375,2.3026695
0.1019625,2.3026567,0.1041375,2.3026755
0.1017625,2.3026302,0.1036875,2.3026705
0.1024,2.302635,0.1018125,2.302651
0.1023625,2.302641,0.100575,2.3026476
0.1028625,2.3026853,0.1011375,2.3026898
0.100975,2.3027663,0.1022125,2.3027163
0.100325,2.3027442,0.1018875,2.3027601
0.101025,2.3026922,0.1027625,2.3027198
0.103025,2.3026397,0.1024,2.3026896
0.1044,2.3026633,0.10125,2.3027468
0.1031875,2.3026574,0.1009125,2.3027287
0.10305,2.3026469,0.1029875,2.3027003
0.102525,2.3026896,0.1037375,2.3027012
0.100475,2.3027241,0.1037125,2.3026943
0.10175,2.3026755,0.103025,2.3026626
0.10285,2.3026702,0.10295,2.3026824
0.1030125,2.3026953,0.1018,2.3027313
0.1011625,2.302675,0.103175,2.3026764
0.1012125,2.302677,0.1038125,2.30266
0.1037625,2.3026657,0.1038125,2.302655
0.1025875,2.302694,0.1020125,2.3026469
0.1014125,2.3027036,0.101575,2.3026533
0.1018125,2.3026886,0.1026,2.302673
0.104575,2.3026528,0.1025125,2.3027022
0.103625,2.3026402,0.10285,2.30268
0.102,2.3026793,0.102375,2.3027062
0.100775,2.302746,0.102,2.3027282
0.101925,2.3027558,0.1008,2.3027518
0.1016875,2.3026872,0.101925,2.3027377
0.1020875,2.302667,0.1021625,2.3026993
0.1041,2.3026378,0.1019375,2.3026812
0.1042,2.3026404,0.10155,2.3026943
0.1024125,2.3026667,0.1013625,2.302707
0.101925,2.3026621,0.1009375,2.30267
0.103625,2.3026383,0.1015,2.302706
0.1043625,2.3026617,0.1018,2.3027356
0.104375,2.3026514,0.102275,2.3026872
0.1030625,2.3026793,0.1011,2.302656
0.10355,2.3026528,0.10195,2.3026605
0.103575,2.3026512,0.10315,2.3026488
0.1027125,2.3026845,0.1039625,2.302675
0.10235,2.302732,0.1033,2.3026848
0.1016625,2.3027773,0.10295,2.302751
0.1017125,2.3027227,0.1039375,2.3027575
0.1017,2.3026748,0.10395,2.302741
0.1021,2.3026915,0.1030875,2.3027015
0.10265,2.3027186,0.10105,2.3027325
0.1018875,2.3027086,0.1003,2.3027585
0.101625,2.3026586,0.101475,2.3027
0.1014375,2.3026345,0.10385,2.3026814
0.1027,2.302652,0.1038375,2.302685
0.104025,2.30269,0.103575,2.30273
0.1035875,2.3027062,0.1033,2.3027081
0.1016375,2.3027067,0.1024375,2.3026898
0.1015875,2.3026967,0.1019375,2.3027003
0.1011875,2.3027513,0.1028375,2.3026903
0.1009,2.3027933,0.102625,2.3027513
0.1032,2.302722,0.1013625,2.3027442
0.102975,2.302714,0.101075,2.3027425
0.10255,2.3026593,0.1006375,2.30277
0.1020375,2.3026602,0.1015125,2.302776
0.1025875,2.3026493,0.1023,2.302708
0.1024125,2.302656,0.1018,2.30267
0.1015125,2.3026688,0.10305,2.302667
0.1023125,2.302703,0.1029625,2.3026736
0.10205,2.3026755,0.1027,2.3026798
0.10095,2.3027341,0.102175,2.302723
0.102,2.3027027,0.1019,2.3027313
0.102625,2.302659,0.1027375,2.3027115
0.10395,2.3026361,0.1025125,2.3026893
0.1044375,2.3026366,0.1021,2.302677
0.103825,2.3026643,0.1035,2.302675
0.10375,2.3026688,0.1032625,2.3026989
0.1020875,2.3026702,0.102875,2.3026898
0.1032875,2.3026202,0.10225,2.3026636
0.103,2.3026588,0.1029,2.3026605
0.10245,2.302681,0.102,2.302678
0.101925,2.3027227,0.1025125,2.302755
0.1018375,2.3026958,0.1025875,2.302748
0.1029125,2.302672,0.1029,2.3027596
0.1021125,2.3026683,0.103425,2.3026874
0.1025375,2.3026586,0.104725,2.3026776
0.1032125,2.30267,0.1028,2.3027103
0.1037375,2.302705,0.1024125,2.302694
0.1040125,2.3026757,0.10305,2.302711
0.1019,2.3026571,0.10465,2.3026679
0.1020125,2.302698,0.1024125,2.3026972
0.102075,2.3026943,0.101675,2.3026621
0.1013625,2.3026986,0.1022625,2.302672
0.1013625,2.3027046,0.1038,2.3026934
0.1020875,2.302736,0.1031625,2.3027065
0.1010375,2.302722,0.10055,2.3027306
0.10105,2.3026938,0.1010125,2.302681
0.10245,2.30267,0.1024125,2.3026786
0.102325,2.3026824,0.1029,2.3026862
0.1010625,2.3026624,0.1019375,2.3027024
0.1010625,2.3026788,0.101375,2.3027098
0.1008125,2.3026836,0.103625,2.3026571
0.1028875,2.302689,0.1033375,2.3027241
0.1031625,2.3026989,0.104725,2.3027015
0.1026,2.3027256,0.1029125,2.302725
0.101775,2.302769,0.10355,2.3026974
0.1004875,2.3027446,0.102825,2.3026922
0.1007875,2.3026993,0.1019375,2.302696
0.10035,2.3026905,0.101975,2.302681
0.1020375,2.3026917,0.101725,2.3026936
0.1018125,2.3026984,0.1024,2.302684
0.1026625,2.302709,0.1024,2.30268
0.1022125,2.3027165,0.10345,2.3026676
0.10135,2.302726,0.10245,2.30271
0.102425,2.3026562,0.1036,2.3026967
0.103325,2.302643,0.1032,2.302736
0.102575,2.30272,0.1033375,2.302734
0.10245,2.3027422,0.102675,2.3027241
0.1030375,2.302681,0.10115,2.3027327
0.1022125,2.3026285,0.102375,2.3026814
0.101975,2.3026662,0.1037875,2.30267
0.1026375,2.3026524,0.1036625,2.3026803
0.1033,2.3026538,0.1021125,2.302738
0.103325,2.302677,0.1020875,2.3027067
0.10195,2.3026614,0.1032125,2.302671
0.100475,2.3026946,0.104025,2.3026583
0.10005,2.3026702,0.1041,2.3026729
0.101325,2.302636,0.1031125,2.302722
0.1031875,2.3026273,0.1019,2.3027155
0.1021875,2.3026462,0.102625,2.302682
0.101325,2.3027177,0.102475,2.3027043
0.10145,2.3027387,0.1026,2.3027105
0.10325,2.3027031,0.102125,2.3027782
0.1031375,2.3026898,0.1024875,2.3027704
0.1021375,2.3027225,0.1008375,2.3027465
0.1018625,2.3027759,0.1011875,2.3027468
0.101075,2.3027546,0.102225,2.3027408
0.10315,2.3026946,0.1026625,2.3027396
0.1022,2.3027003,0.1024875,2.302724
0.1011125,2.3026648,0.1025625,2.3027275
0.1010625,2.3026419,0.10395,2.3026838
0.1023875,2.3026218,0.1018875,2.3027349
0.1027125,2.3026688,0.1018375,2.3027527
0.103325,2.3027003,0.10295,2.3027227
0.1027,2.302688,0.1030875,2.3026552
0.1020875,2.3027232,0.1017875,2.302782
0.1010125,2.3027275,0.101825,2.302792
0.1015625,2.302746,0.1016625,2.302799
0.101875,2.3027582,0.1022625,2.3027222
0.102625,2.3027303,0.1021125,2.3027062
0.1033125,2.3027008,0.1021,2.302697
0.1025875,2.3027186,0.10395,2.3027046
0.1016,2.3027172,0.1045,2.3026645
0.101625,2.3027234,0.1049,2.302678
0.101825,2.3027031,0.103575,2.3026798
0.1031875,2.3026805,0.10135,2.3026872
0.1040625,2.3026757,0.1001125,2.302712
0.1027625,2.3027594,0.1013125,2.3027313
0.100725,2.302779,0.1034125,2.3027391
0.1013125,2.3027458,0.1027,2.3027694
0.1016,2.3026505,0.101425,2.302711
0.1027875,2.3026717,0.1012875,2.30268
0.103225,2.3026762,0.1023625,2.3027406
0.10345,2.3027115,0.101875,2.302776
0.103575,2.302734,0.1013,2.302723
0.103825,2.302667,0.1021375,2.3026934
0.1032625,2.3027163,0.103225,2.3027472
0.1026,2.3027003,0.103525,2.3026924
0.1008875,2.3026586,0.1033375,2.3026452
0.0998,2.3026817,0.1032,2.3026583
0.1026875,2.302654,0.103825,2.3026385
0.1032,2.3026357,0.104725,2.302636
0.1036,2.3026335,0.1033625,2.3026996
0.1025625,2.3026645,0.1019,2.3026958
0.1015125,2.302723,0.1014,2.3027015
0.102475,2.3027472,0.1020375,2.302702
0.10155,2.3028102,0.10245,2.3027742
0.101375,2.3027387,0.1025,2.302735
0.100275,2.3027036,0.1035375,2.3027241
0.102425,2.3026047,0.10385,2.3026476
0.103275,2.3025815,0.1037125,2.3026848
0.103,2.3026168,0.1042,2.3026798
0.1024125,2.3026183,0.1042375,2.3026712
0.1023,2.302663,0.103225,2.3026712
0.10365,2.3027112,0.1025125,2.3026717
0.10285,2.302743,0.1019125,2.3026946
0.1019125,2.3027422,0.1022875,2.3026733
0.0999375,2.302734,0.101975,2.3026972
0.1019875,2.302694,0.101075,2.3026826
0.1030875,2.3026664,0.1008,2.3026927
0.103525,2.3026145,0.1011375,2.302686
0.10305,2.302615,0.103175,2.3026645
0.1033375,2.3026328,0.1036125,2.302669
0.1032125,2.3026452,0.1023875,2.3026884
0.1031625,2.302655,0.1018875,2.3026946
