_te_acc,_te_loss,_tr_acc,_tr_loss
0.10214716,2.3044658,0.09941612,2.304678
0.10240228,2.303461,0.100162864,2.3035712
0.10146875,2.302439,0.10149375,2.3024406
0.09975625,2.302487,0.10220625,2.3024054
0.10028125,2.3024764,0.10255625,2.3024044
0.10005,2.3025026,0.10153125,2.3024452
0.10083125,2.3024778,0.10026875,2.3024757
0.10125,2.3024468,0.10019375,2.3024707
0.10160625,2.3024378,0.10108125,2.3024461
0.10116875,2.30245,0.1013125,2.302465
0.10010625,2.3024826,0.1017125,2.3024497
0.09990625,2.3024886,0.10135,2.3024464
0.1008875,2.3024676,0.103125,2.3023899
0.100575,2.3024635,0.10185,2.3024282
0.10173125,2.3024313,0.10089375,2.3024616
0.1009,2.302448,0.100925,2.302453
0.10064375,2.3024638,0.101375,2.3024414
0.10065625,2.302457,0.10166875,2.302442
0.1010875,2.3024688,0.1020875,2.3024411
0.101625,2.3024516,0.1017625,2.302465
0.1018875,2.3024657,0.10135,2.3024561
0.1015875,2.3024688,0.10079375,2.3024678
0.10085625,2.3024666,0.10159375,2.3024485
0.100875,2.3024476,0.10194375,2.3024535
0.10075,2.30245,0.101925,2.3024418
0.1010125,2.302461,0.100875,2.3024826
0.10111875,2.3024528,0.10055,2.3025012
0.1011125,2.3024561,0.10106875,2.3024943
0.10071875,2.3024743,0.10140625,2.3024793
0.10031875,2.3024805,0.1000625,2.3024766
0.1001875,2.302468,0.09994375,2.302478
0.099875,2.3024695,0.10176875,2.302461
0.1009875,2.3024516,0.101875,2.3024626
0.10121875,2.3024125,0.1013375,2.3024633
0.1016125,2.3024566,0.1010375,2.3024642
0.101425,2.302477,0.10099375,2.30247
0.10104375,2.3024876,0.10115625,2.302477
0.1008,2.302464,0.1012125,2.3024628
0.1002,2.3024933,0.10155,2.3024359
0.1003875,2.3024554,0.10195,2.3024457
0.10089375,2.302469,0.10185625,2.3024292
0.10004375,2.3024724,0.10159375,2.3024247
0.10045,2.3024662,0.10048125,2.30243
0.10085625,2.3024495,0.1006375,2.302451
0.1015,2.3024404,0.09955,2.3024852
0.10095,2.3024564,0.10063125,2.3024867
0.10056875,2.3024848,0.1010125,2.3024614
0.0994125,2.3025165,0.101975,2.302425
0.09993125,2.3025105,0.101675,2.3024316
0.1016125,2.3024282,0.10158125,2.3024538
0.10194375,2.3024259,0.101425,2.3024786
0.10178125,2.3024464,0.10211875,2.3024926
0.10215625,2.3024418,0.1019625,2.3024855
0.1005125,2.3024614,0.101775,2.3024242
0.1004375,2.3024654,0.10078125,2.3024347
0.1005875,2.30247,0.10081875,2.3024266
0.10073125,2.3024952,0.10071875,2.3024673
0.10064375,2.302457,0.1021125,2.3024514
0.10105625,2.3024378,0.1012375,2.3024476
0.10116875,2.3024325,0.10065625,2.302432
0.10164375,2.3024433,0.09945625,2.302442
0.10145,2.3024528,0.10000625,2.3024247
0.10055,2.3024879,0.10049375,2.3024707
0.10043125,2.302494,0.10080625,2.302473
0.1000375,2.3024685,0.1007625,2.302496
0.1002125,2.3024309,0.10151875,2.3024457
0.09954375,2.3024304,0.1017875,2.3024185
0.10054375,2.3024426,0.10153125,2.302454
0.10150625,2.3024523,0.10229375,2.3024468
0.1016375,2.3024566,0.10155,2.3024464
0.10079375,2.302459,0.1013,2.3024487
0.10118125,2.302457,0.10171875,2.3024547
0.10158125,2.3024411,0.10211875,2.3024766
0.10065,2.30248,0.1013625,2.3024855
0.1004875,2.3024747,0.10111875,2.3024626
0.10085625,2.3024542,0.0999125,2.302481
0.1004875,2.3024793,0.10065,2.3024836
0.09991875,2.3024848,0.1011875,2.3024435
0.10030625,2.3024442,0.10178125,2.3024328
0.10155625,2.3024356,0.1021625,2.3024223
0.10063125,2.3024375,0.101575,2.3024647
0.1,2.302492,0.1018875,2.3024538
0.1009125,2.3024673,0.10188125,2.3023937
0.1020125,2.3024635,0.10016875,2.3024447
0.1014875,2.3024638,0.10081875,2.302451
0.1011875,2.3024573,0.10079375,2.3024743
0.10083125,2.302442,0.1014125,2.3024309
0.10071875,2.3024592,0.1016125,2.3024175
