_te_acc,_te_loss,_tr_acc,_tr_loss
0.09137996,2.3071113,0.09213335,2.3051803
0.09106427,2.3051763,0.09245803,2.3042207
0.091425,2.3032997,0.0916375,2.3033235
0.091675,2.303265,0.09135,2.3033078
0.0918375,2.3032691,0.0918125,2.3033164
0.091225,2.3033085,0.0930125,2.3032415
0.0924375,2.3032973,0.093925,2.3032
0.090875,2.3033016,0.0936625,2.3031864
0.0896875,2.3032954,0.093575,2.3032107
0.091725,2.3032675,0.09285,2.3032665
0.093225,2.3032558,0.091675,2.3033311
0.0919375,2.3032427,0.0917375,2.3033378
0.0921625,2.3033013,0.0923375,2.303248
0.091025,2.3033285,0.0930625,2.3031425
0.0906125,2.3033223,0.0917875,2.3032222
0.0917125,2.3032897,0.0914,2.3032966
0.09155,2.303224,0.0920125,2.303287
0.0911375,2.3032594,0.0932,2.3032238
0.0910375,2.303275,0.09235,2.3032167
0.0908,2.3033407,0.0927,2.3032157
0.0920125,2.3033447,0.0934375,2.3031793
0.0915875,2.3033261,0.0926125,2.303214
0.091,2.3033223,0.0920625,2.3033185
0.090375,2.3033078,0.092525,2.303286
0.0915,2.303273,0.0935125,2.303218
0.091575,2.3032873,0.0935875,2.3032196
0.091975,2.303276,0.0933,2.3032067
0.091575,2.3032668,0.0932875,2.3032265
0.0912,2.3032851,0.09265,2.3032563
0.090725,2.3033195,0.091875,2.3032858
0.091825,2.303337,0.093075,2.3031788
0.0929875,2.303267,0.0929,2.3031714
0.0926625,2.3032608,0.0933625,2.3032305
0.0908125,2.303284,0.0927125,2.3032582
0.090225,2.30329,0.092625,2.3032649
0.0914625,2.3032649,0.09145,2.3032684
0.0908875,2.303262,0.0918875,2.303254
0.0918625,2.303273,0.09295,2.3032286
0.0917125,2.3033016,0.0905125,2.3032734
0.0918375,2.303282,0.0923125,2.3032527
0.090925,2.303342,0.0920375,2.3032644
0.0919625,2.3032682,0.0936,2.303248
0.09245,2.3032227,0.0929875,2.303273
0.092675,2.3032203,0.0934875,2.3032594
0.0906625,2.3033144,0.093625,2.3032424
0.0903625,2.3033094,0.0947375,2.3031683
0.091425,2.3032765,0.09475,2.303173
0.091375,2.3033016,0.093725,2.3031962
0.0911375,2.3033106,0.0944625,2.303208
0.0905375,2.3032978,0.0946875,2.3032455
0.0914125,2.3032985,0.093775,2.303287
0.0919875,2.3032477,0.092625,2.3032937
0.0921125,2.3032672,0.0917875,2.3032427
0.0912375,2.3033118,0.0907125,2.3032954
0.0909125,2.3033261,0.0906,2.3033037
0.0919375,2.3032892,0.0917875,2.3032973
0.0926125,2.3032715,0.09205,2.3032942
0.091925,2.3032696,0.0923875,2.303258
0.09055,2.3033378,0.093375,2.3032134
0.0901875,2.3033156,0.0922,2.3031757
0.090425,2.3033085,0.093,2.303196
0.0920375,2.3032794,0.09255,2.3031993
0.091825,2.303279,0.0917125,2.3032634
0.091875,2.3032742,0.0930875,2.30324
0.091675,2.3032587,0.0928125,2.3032434
0.0924375,2.3032477,0.0923875,2.3032436
0.09155,2.3032851,0.092175,2.3032587
0.0909875,2.3033159,0.0917,2.3032868
0.0910375,2.3033094,0.09335,2.3032284
0.0913875,2.3033109,0.094175,2.3032146
0.0918,2.3032727,0.095,2.3031843
0.0905375,2.303328,0.0935125,2.303261
0.0911875,2.3032959,0.0923125,2.303298
0.0925,2.3032749,0.09205,2.3032882
0.091675,2.3032823,0.0920875,2.3032858
0.0918875,2.3032951,0.0910875,2.3032637
0.0916375,2.303285,0.091225,2.3032568
0.0910125,2.3032842,0.0913625,2.303222
0.0914375,2.3032632,0.0937125,2.3031974
0.091375,2.3032806,0.092925,2.3032532
0.091,2.3032887,0.0929875,2.3032546
0.090275,2.3032947,0.0931875,2.3032467
0.0906875,2.3032832,0.0922875,2.3032632
0.0920875,2.303242,0.092075,2.3032415
0.0926625,2.303287,0.0923625,2.3032708
0.0915,2.3033097,0.0918875,2.3032613
0.0912125,2.3032858,0.0934375,2.3032515
0.0906125,2.303282,0.0924,2.3032408
0.09215,2.303274,0.092525,2.3032267
0.092075,2.303284,0.09195,2.3032308
0.091175,2.303295,0.0928625,2.3031867
0.0914,2.3032684,0.0922875,2.3031785
0.0915125,2.3033023,0.0920125,2.30323
0.091275,2.3032916,0.0930375,2.3032393
0.09215,2.3032892,0.093075,2.3032734
0.0912375,2.3032644,0.0921125,2.3033073
0.0907875,2.3032935,0.092625,2.3032749
