_te_acc,_te_loss,_tr_acc,_tr_loss
0.0980375,2.3025632,0.09768125,2.3025556
0.0983375,2.3025687,0.09746875,2.3025563
0.09876875,2.3025591,0.097671874,2.3025692
0.09892812,2.3025546,0.09822813,2.3025582
0.09934375,2.3025472,0.098621875,2.3025687
0.099275,2.3025453,0.0982875,2.3025615
0.09805313,2.3025637,0.0976,2.30256
0.097275,2.302579,0.09786875,2.3025618
0.0975625,2.3025823,0.09840938,2.3025496
0.09755,2.3025923,0.0987375,2.302552
0.098225,2.3025725,0.09890625,2.3025477
0.09875,2.302558,0.098725,2.3025296
0.098221876,2.3025546,0.09908125,2.3025436
0.098034374,2.3025708,0.09868438,2.3025494
0.09836875,2.302568,0.09869062,2.3025563
0.09863125,2.3025725,0.09813125,2.302547
0.09874062,2.3025606,0.09840625,2.3025346
0.09829062,2.3025475,0.09860625,2.3025427
0.09844375,2.3025434,0.098753124,2.302548
0.098359376,2.3025734,0.098709375,2.3025534
0.09811875,2.3025928,0.09809375,2.3025568
0.0987625,2.3025672,0.097409375,2.3025782
0.09855,2.3025794,0.09757187,2.3025644
0.0981875,2.3026047,0.09787813,2.3025825
0.097909376,2.3026066,0.09815312,2.3025663
0.098075,2.302567,0.0984125,2.3025627
0.09769063,2.3025637,0.09846875,2.302558
0.0985875,2.3025644,0.09935625,2.3025434
0.09879062,2.3025804,0.098775,2.3025477
0.0985875,2.3025715,0.0987125,2.3025537
0.0985375,2.3025699,0.09860312,2.3025708
0.09800625,2.302563,0.09815625,2.302577
0.09837188,2.3025594,0.09833125,2.3025649
0.09850313,2.302559,0.09805313,2.3025692
0.09809688,2.302573,0.09851875,2.302546
0.09836875,2.3025715,0.098578125,2.30253
0.09866875,2.3025687,0.098040625,2.3025448
0.09856875,2.3025777,0.0979875,2.3025355
0.09830625,2.302564,0.09785,2.3025582
0.0983125,2.3025613,0.097953126,2.3025718
0.0981875,2.3025653,0.0982875,2.302576
0.09891875,2.3025527,0.09853125,2.3025672
0.09806875,2.3025875,0.09874375,2.302548
0.0981625,2.3025837,0.098759376,2.3025405
0.09795625,2.3025832,0.09811562,2.3025436
0.09796563,2.3025708,0.097765625,2.3025477
0.097940624,2.3025708,0.09755625,2.3025632
0.09855937,2.3025708,0.09769688,2.3025756
0.09901875,2.302557,0.098034374,2.3025794
0.09887187,2.3025632,0.09825312,2.3025718
0.098621875,2.3025746,0.09798125,2.3025603
0.09780312,2.3025656,0.09820312,2.3025534
0.0976875,2.3025782,0.0990875,2.3025382
0.09759688,2.3025887,0.099121876,2.3025537
0.09845313,2.302566,0.09838437,2.30257
0.098434374,2.3025677,0.09804688,2.3025815
0.09848125,2.3025534,0.09831875,2.3025727
0.09810937,2.3025782,0.09794375,2.3025453
0.098403126,2.3025846,0.097996876,2.3025336
0.098425,2.302575,0.09811562,2.3025544
0.098178126,2.3025641,0.09794375,2.3025727
0.09820625,2.3025599,0.097975,2.3025718
0.09828125,2.302547,0.09785625,2.3025641
0.09850313,2.3025377,0.09828125,2.3025427
0.09850625,2.3025656,0.098325,2.3025167
0.09828125,2.3025684,0.09809375,2.3025558
0.09807187,2.3025782,0.098,2.3025718
0.09799375,2.3025596,0.09836875,2.3025794
0.097825,2.3025746,0.09822813,2.3025773
0.09782813,2.3025742,0.097896874,2.302587
0.09867813,2.3025718,0.0983375,2.302576
0.0988125,2.3025737,0.09876875,2.3025641
0.09842812,2.3025663,0.09860312,2.3025658
0.098440625,2.3025286,0.0982375,2.3025672
0.098125,2.30255,0.09796875,2.3025615
0.09802812,2.3025925,0.09830625,2.3025339
0.09778438,2.3025928,0.09787813,2.302533
0.09824687,2.302591,0.09802812,2.3025577
0.097853124,2.3025804,0.098425,2.3025637
0.09823125,2.3025694,0.09881875,2.3025546
0.09825312,2.30257,0.0983,2.3025718
0.0985375,2.3025558,0.09786875,2.3025753
0.0987,2.302552,0.0984625,2.3025677
0.09855625,2.3025692,0.099065624,2.3025737
0.09846875,2.3025641,0.09854063,2.3025556
0.09856562,2.302557,0.09837188,2.302559
0.09821875,2.3025753,0.098528124,2.3025656
0.09810625,2.3025818,0.0987625,2.3025599
0.09858125,2.3025734,0.09855937,2.3025582
0.09827813,2.3025682,0.0984375,2.302552
0.09809063,2.3025832,0.09886563,2.3025649
0.09887187,2.302575,0.098171875,2.3025556
0.0986875,2.302573,0.09768125,2.3025594
0.09813125,2.3025718,0.097409375,2.302586
0.09779375,2.302552,0.09704375,2.3025713
0.09836563,2.3025532,0.09711563,2.302568
0.09851875,2.302566,0.098221876,2.3025324
0.09854063,2.3025908,0.0988,2.3025
0.098715626,2.3026023,0.0990125,2.302511
0.0985,2.3025923,0.0987625,2.3025346
0.09843125,2.302557,0.09795938,2.3025577
0.09758125,2.3025723,0.09858125,2.302553
0.098025,2.3025613,0.09894688,2.3025508
0.09815937,2.3025491,0.09855625,2.3025649
0.098534375,2.3025534,0.09833437,2.3025465
0.0985125,2.3025663,0.0983875,2.3025599
0.098534375,2.3025696,0.09819063,2.302548
0.098325,2.302595,0.09734063,2.3025808
0.09885625,2.3025806,0.09776875,2.3025837
0.098525,2.3025746,0.097865626,2.302572
0.0978,2.3025846,0.098225,2.3025568
