_te_acc,_te_loss,_tr_acc,_tr_loss
0.16675,2.325074,0.1559,2.3437948
0.16775,2.3204913,0.15975,2.3299928
0.1678,2.3158386,0.1609,2.3255706
0.17135,2.3029337,0.1615,2.3179202
0.17085,2.2979934,0.15905,2.3171887
0.1727,2.2960086,0.1636,2.3049798
0.1765,2.2985575,0.1692,2.3014839
0.17775,2.294811,0.1696,2.2985523
0.17885,2.285983,0.17045,2.296908
0.17805,2.28046,0.1708,2.2990825
0.1792,2.2774005,0.1747,2.2940204
0.18235,2.2758396,0.17565,2.283574
0.1866,2.2664573,0.1771,2.2818556
0.18665,2.2664454,0.176,2.2847748
0.1867,2.2610958,0.1773,2.27973
0.1862,2.2604985,0.1768,2.2790866
0.18795,2.2586956,0.17965,2.2699277
0.1905,2.255977,0.1821,2.2623265
0.1924,2.247485,0.18295,2.2593153
0.1967,2.2399762,0.18375,2.2606015
0.19415,2.2431781,0.18515,2.254777
0.19845,2.2357492,0.1834,2.2503548
0.1989,2.234059,0.18395,2.2457633
0.1996,2.2310905,0.18905,2.240977
0.20395,2.224815,0.19075,2.2363772
0.20875,2.2162302,0.1937,2.2361531
0.20855,2.2135222,0.19675,2.232174
0.2055,2.2214577,0.19655,2.230834
0.20455,2.220802,0.1999,2.2273667
0.2092,2.2142124,0.20015,2.2249243
0.2147,2.2044878,0.2025,2.2140872
0.2136,2.1994526,0.2015,2.2147336
0.21385,2.1964262,0.20765,2.2121344
0.21555,2.2000716,0.2078,2.213576
0.2204,2.1956162,0.21015,2.2089539
0.2224,2.1906388,0.2122,2.2036898
0.22265,2.185747,0.213,2.2004108
0.22145,2.1826534,0.2105,2.195999
0.22195,2.1849222,0.2125,2.1948118
0.2262,2.1784644,0.21255,2.1942875
0.22725,2.1769981,0.2176,2.1860769
0.2325,2.171126,0.2218,2.1816
0.2326,2.1682665,0.2231,2.1728263
0.23235,2.1630445,0.2246,2.170092
0.23545,2.161354,0.22555,2.1635926
0.23925,2.1571276,0.22655,2.1695101
0.23765,2.1618464,0.2227,2.1728294
0.23995,2.1522815,0.2231,2.1681652
0.2364,2.152736,0.22495,2.1651266
0.241,2.1466641,0.2233,2.170843
0.24425,2.1450503,0.23015,2.1651993
0.24545,2.1442387,0.2312,2.161021
0.24705,2.1412234,0.23545,2.1550741
0.24765,2.1352615,0.2382,2.150327
0.2524,2.1297817,0.23765,2.1494298
0.2518,2.1312191,0.2418,2.146688
0.2573,2.1222026,0.24005,2.146766
0.2526,2.1241536,0.24015,2.1416218
0.25105,2.1249676,0.24365,2.1389263
0.2564,2.1240315,0.24695,2.1308875
0.26215,2.11724,0.2479,2.1286807
0.26015,2.115147,0.24645,2.1320143
0.26225,2.107315,0.249,2.129052
0.26185,2.1068969,0.2537,2.1241398
0.2627,2.106164,0.254,2.1194308
0.26995,2.1020207,0.25435,2.115181
0.26895,2.098522,0.254,2.114935
0.2711,2.0964186,0.2567,2.112813
0.2691,2.0932925,0.2603,2.1058245
0.2754,2.0830684,0.26185,2.1003602
0.2735,2.0864258,0.26375,2.098716
0.2751,2.0866315,0.26395,2.0983202
0.27635,2.0874648,0.26705,2.0979908
0.2768,2.0841336,0.26595,2.1008754
0.2798,2.0781531,0.26585,2.096655
0.27775,2.0800548,0.2717,2.0886712
0.28025,2.0779092,0.27305,2.081135
0.2815,2.0722785,0.27205,2.0812504
0.28785,2.064832,0.2707,2.0842268
0.2885,2.0590086,0.2662,2.084655
0.28945,2.060589,0.2702,2.0807178
0.29195,2.0600014,0.2769,2.0750272
0.2913,2.058497,0.2839,2.0649
0.2909,2.0569282,0.2857,2.0652301
0.29205,2.0523136,0.28385,2.0662847
0.29225,2.050422,0.28515,2.0646868
0.2983,2.0434883,0.283,2.0637016
0.2954,2.0465174,0.28385,2.0581598
0.29875,2.042998,0.2852,2.054546
0.2981,2.046147,0.2897,2.0493014
0.30015,2.0419683,0.2862,2.0569334
0.30295,2.03732,0.28875,2.053262
0.30455,2.033302,0.28505,2.0567615
0.30635,2.0264974,0.2873,2.05249
0.3042,2.02827,0.28925,2.0527537
0.30335,2.0316086,0.29335,2.049333
0.3085,2.0248532,0.2966,2.0452168
0.31515,2.0148718,0.30115,2.0342839
0.3128,2.014091,0.3041,2.0308795
0.3135,2.0121121,0.30625,2.0285683
0.31265,2.011198,0.3058,2.029507
0.31545,2.0071383,0.3052,2.0265234
0.32015,2.0049286,0.303,2.0244122
0.3213,2.0058372,0.3073,2.025566
0.3246,2.0029335,0.31115,2.020886
0.3259,1.9979699,0.3106,2.0187595
0.3237,2.000841,0.31275,2.015043
0.3214,2.001834,0.3129,2.0109773
0.3239,1.9976324,0.3152,2.0105054
0.3322,1.9853414,0.3164,2.0098624
0.33295,1.9846996,0.3183,2.0063457
0.32865,1.9949223,0.31455,2.0059376
0.3301,1.9890517,0.31435,2.0049071
0.3317,1.9793828,0.3178,1.9982568
0.33375,1.9757429,0.32315,1.9929148
0.3369,1.9803412,0.3227,1.9909277
0.3356,1.9786234,0.3204,1.9934248
0.3373,1.9734744,0.3186,1.9943082
0.33785,1.968691,0.32155,1.988218
0.33745,1.9690207,0.32685,1.9841244
0.33135,1.9725664,0.3362,1.9743059
0.339,1.9663426,0.3341,1.9762527
0.3482,1.9580883,0.3302,1.9773289
0.3502,1.9572164,0.32955,1.9796598
0.3476,1.9577758,0.3347,1.970939
0.3464,1.9593328,0.3306,1.9734192
0.3517,1.9548094,0.32815,1.9769535
0.3511,1.9506187,0.3339,1.9716182
0.3515,1.9477426,0.34105,1.9635891
0.3523,1.9479824,0.33845,1.9619678
0.3521,1.9466372,0.34315,1.9558438
0.3545,1.9431838,0.3499,1.9497877
0.3554,1.9366581,0.34645,1.9545295
0.35805,1.9343243,0.3462,1.9526175
0.3572,1.9343293,0.34465,1.9528488
0.35855,1.9351085,0.3455,1.9519027
0.35965,1.9351004,0.3453,1.9501389
0.36325,1.9324305,0.3463,1.9534906
0.3659,1.922817,0.34495,1.9560581
0.3692,1.9133055,0.34625,1.9490414
0.36645,1.9177344,0.3487,1.9391141
0.3664,1.9204276,0.35025,1.9383506
0.36095,1.9285071,0.3502,1.941729
0.3711,1.9169416,0.3518,1.9415891
0.37175,1.9155897,0.3514,1.9410911
0.37065,1.9131597,0.35535,1.9344969
0.36525,1.9130019,0.3561,1.9338531
0.37325,1.9089386,0.3584,1.9298598
0.3791,1.9007244,0.3613,1.9250166
0.37945,1.9059117,0.36675,1.9163643
0.37725,1.8999807,0.36785,1.9130459
0.37785,1.8976892,0.3642,1.9158835
0.3792,1.8962109,0.3648,1.9145019
0.38135,1.8962109,0.36765,1.911886
0.38275,1.8942583,0.3692,1.9094636
0.37855,1.8971171,0.37115,1.9100477
0.3799,1.8956853,0.37635,1.9005215
0.3812,1.8903255,0.3766,1.8999504
0.3847,1.8826351,0.3761,1.8995324
0.38595,1.8821287,0.3719,1.9065988
0.3895,1.8760546,0.3727,1.9031432
0.38715,1.8799164,0.377,1.895275
0.39075,1.8755075,0.37625,1.895451
0.3882,1.8759665,0.3832,1.8883705
0.3897,1.8724586,0.38395,1.8857921
0.3856,1.8754032,0.381,1.883247
0.389,1.8690633,0.38105,1.8872911
0.39515,1.8636285,0.3853,1.8861231
0.3994,1.865983,0.3836,1.8865376
0.40315,1.8628337,0.3849,1.8815098
0.3961,1.8652228,0.3826,1.8858835
0.39225,1.8661168,0.38715,1.8802295
0.39535,1.8621824,0.3893,1.8720762
0.4032,1.8525898,0.3904,1.8652369
0.4113,1.8430607,0.39275,1.8670192
0.41125,1.8437736,0.38735,1.8733711
0.4081,1.8443524,0.39125,1.8687258
0.4052,1.8453035,0.3931,1.8650535
0.40065,1.850227,0.39395,1.8622656
0.4066,1.8421754,0.3966,1.8585076
0.40825,1.8404773,0.3964,1.857123
0.41025,1.8373379,0.3942,1.8582543
0.41005,1.8373693,0.3916,1.8622164
0.40735,1.8390086,0.39325,1.8597605
0.4067,1.840765,0.39925,1.8541449
0.4116,1.8321551,0.40185,1.8480998
0.4165,1.8265433,0.40365,1.8496228
0.41895,1.8228292,0.40315,1.8459394
0.41685,1.8267074,0.3997,1.8492099
0.4184,1.8241102,0.4018,1.8456132
0.4192,1.8191261,0.40375,1.8414145
0.42195,1.8191439,0.40735,1.8356236
0.42,1.8172103,0.4078,1.8345162
0.4161,1.8224993,0.4068,1.8334789
0.4253,1.8106217,0.40505,1.8376386
0.42915,1.8070449,0.41015,1.8318272
0.42305,1.811734,0.40945,1.834168
0.42175,1.8088262,0.4095,1.8333688
0.42135,1.8081257,0.4092,1.829063
0.4245,1.807393,0.4119,1.8243586
0.4269,1.8050555,0.41515,1.8178926
0.4271,1.802764,0.41865,1.8162344
0.4313,1.7983558,0.41755,1.818896
0.43085,1.7964767,0.41425,1.8251723
0.4324,1.7973642,0.41715,1.8210605
0.42885,1.8023045,0.42275,1.8127652
0.42955,1.7950629,0.42225,1.8081695
0.433,1.7875396,0.42055,1.8090364
0.43935,1.7824242,0.41955,1.8070582
0.4411,1.7811362,0.4169,1.8083649
0.4397,1.7830606,0.42025,1.805707
0.4366,1.7868989,0.42615,1.7987586
0.44005,1.7800678,0.4282,1.7994559
