_te_acc,_te_loss,_tr_acc,_tr_loss
0.098207556,51.133484,0.098160475,51.214287
0.098428495,40.799244,0.09800567,40.707375
0.09860625,30.318941,0.098175,30.056126
0.09885938,30.037481,0.09850313,29.863575
0.0986125,29.838257,0.09858438,29.561907
0.0988875,29.608435,0.09843125,29.319
0.09914687,29.228815,0.09884375,28.947372
0.09923437,29.017504,0.099340625,28.595543
0.0994,28.841776,0.0992,28.4878
0.099346876,28.552021,0.09925625,28.27873
0.09927812,28.304756,0.09996875,28.026081
0.0996875,28.100538,0.10003125,27.756212
0.10026562,27.884962,0.100725,27.426893
0.100328125,27.6191,0.09998125,27.252506
0.100425,27.285656,0.100328125,27.116125
0.1005125,27.099669,0.10060938,26.93071
0.1006625,26.899784,0.10089687,26.618748
0.101084374,26.694607,0.10117187,26.419682
0.1013375,26.453629,0.10161875,26.319538
0.101134375,26.259932,0.10192812,26.193064
0.10095625,26.012444,0.10179375,25.92481
0.10198125,25.823282,0.10210937,25.710903
0.10240313,25.628168,0.1031125,25.455877
0.10327812,25.450586,0.103159375,25.262424
0.10281563,25.31113,0.10337187,25.006063
0.10238125,25.04469,0.10313125,24.886137
0.10291875,24.87555,0.10355,24.627892
0.10395,24.66786,0.1037625,24.488276
0.10391875,24.497137,0.10416875,24.348282
0.10385625,24.276665,0.10413125,24.185379
0.10380937,24.2053,0.10403125,23.986208
0.104365624,23.983282,0.10433438,23.787382
0.10470625,23.802357,0.10471562,23.641087
0.1045,23.580593,0.10471562,23.50806
0.1050375,23.463663,0.1052625,23.296495
0.104778126,23.244629,0.10540625,23.103071
0.10521875,23.124985,0.10534687,22.932207
0.10524063,22.979094,0.106259376,22.825977
0.105803125,22.822071,0.106696874,22.733564
0.10619687,22.650785,0.10665,22.510633
0.106746875,22.48979,0.10649688,22.251625
0.1063375,22.321499,0.10674062,22.009037
0.10605,22.142944,0.10613125,21.88548
0.106428124,22.006056,0.105940625,21.844717
0.10628125,21.948332,0.105275,21.788118
0.10587188,21.80975,0.10551875,21.660095
0.106696874,21.622616,0.10586875,21.485073
0.10645,21.501802,0.105709374,21.323679
0.10655312,21.33183,0.10660625,21.183784
0.10650625,21.19289,0.10655312,21.075428
0.10628437,21.107384,0.1065,20.945744
0.10691875,20.962273,0.106253125,20.758924
0.106965624,20.781637,0.106296875,20.66344
0.10748438,20.642435,0.10606875,20.563906
0.107159376,20.534615,0.10686875,20.405924
0.10772187,20.4029,0.10725938,20.242432
0.10745,20.354609,0.106978126,20.114443
0.1076625,20.202097,0.107415624,19.978329
0.1070375,20.047337,0.10779375,19.893057
0.10716875,19.867252,0.10794687,19.802807
0.10694688,19.749538,0.107646875,19.78029
0.1076,19.70336,0.10790625,19.689121
0.10795625,19.693207,0.10821562,19.5335
0.10868125,19.5169,0.10839375,19.34181
0.10839687,19.300453,0.10857812,19.186708
0.10788438,19.180595,0.10954688,19.050344
0.1088375,19.06231,0.10927813,18.985731
0.1095375,19.018852,0.10964063,18.950626
0.110065624,18.901808,0.10943125,18.83464
0.10972813,18.857195,0.109165624,18.725122
0.10905313,18.78526,0.10996875,18.605663
0.1096875,18.648884,0.1103375,18.542109
0.11071563,18.530407,0.110921875,18.416637
0.1108375,18.400507,0.11105,18.292225
0.110653125,18.303528,0.11102813,18.21784
0.11089375,18.199594,0.110928126,18.117466
0.11130625,18.112707,0.1107375,18.04968
0.11176562,18.035553,0.11062188,17.883596
0.11203437,17.944098,0.11086562,17.793827
0.11154375,17.824318,0.11223125,17.705597
0.11201875,17.787546,0.1122,17.650576
0.1121375,17.638731,0.11195,17.530937
0.11277813,17.55551,0.112409376,17.470953
0.113578126,17.440977,0.11289375,17.351437
0.11354375,17.37091,0.1128125,17.274256
0.11399688,17.324663,0.11266875,17.179028
0.113846876,17.233507,0.11347187,17.078674
0.114246875,17.124538,0.11407813,17.015976
0.11472812,16.976068,0.11439375,16.938742
0.11472812,16.9265,0.1141,16.81183
0.11468437,16.816753,0.114290625,16.657381
0.115190625,16.739882,0.11472187,16.612143
0.115865625,16.650555,0.115003124,16.604172
0.116425,16.618824,0.11620625,16.499945
0.11657187,16.547316,0.116671875,16.377756
0.116484374,16.471207,0.117796876,16.29995
0.1166125,16.39484,0.11745313,16.222849
0.116940625,16.270128,0.11777187,16.165821
0.11789688,16.164465,0.1171875,16.156242
0.1178375,16.117117,0.117709376,16.091019
0.1178,16.101816,0.117259376,15.99839
0.11941875,15.975305,0.118159376,15.850311
0.11952188,15.862,0.1179375,15.754163
0.1183375,15.796244,0.1187125,15.675481
0.118734375,15.731896,0.119365625,15.601996
0.119315624,15.662591,0.11955938,15.553138
0.11969375,15.624483,0.118784375,15.517005
0.11984062,15.542847,0.11929063,15.433303
0.12050938,15.436933,0.119590625,15.376248
0.12177187,15.339653,0.11987813,15.3268175
0.12177812,15.2776375,0.12055937,15.283884
0.1219125,15.208603,0.120853126,15.21582
0.12234063,15.151659,0.121559374,15.109155
0.12244063,15.087416,0.1220875,15.052184
0.122275,15.064002,0.12207813,14.972343
0.1226,15.014431,0.12195,14.940834
0.1225125,14.89891,0.12236562,14.858131
0.123003125,14.874082,0.12294375,14.709203
0.1241125,14.764548,0.12333125,14.635217
0.1246125,14.675131,0.123278126,14.624708
0.1244625,14.639119,0.12395313,14.580672
0.12475625,14.585783,0.124971874,14.485768
0.124984376,14.522203,0.1244875,14.451446
0.124753125,14.431991,0.12449375,14.354378
0.12584688,14.359258,0.12501875,14.291069
0.12607187,14.251914,0.12525,14.229541
0.12665938,14.220661,0.12617187,14.170861
0.12741876,14.218713,0.12568125,14.105553
0.12679687,14.168637,0.12621875,14.061211
0.12681875,14.102919,0.12515,14.038247
0.12730938,14.052069,0.12468438,13.973953
0.128425,13.984216,0.12583125,13.907369
0.12889375,13.9153,0.12792188,13.8344345
0.12877813,13.836067,0.1286,13.816636
0.12868437,13.771778,0.12868126,13.755905
0.12871875,13.702423,0.12813437,13.665296
0.1294125,13.672487,0.12961875,13.603838
0.12904374,13.63807,0.12987188,13.560728
0.13016562,13.542357,0.12943125,13.5263815
0.12987188,13.525454,0.12865,13.5255
0.13075937,13.513334,0.12915625,13.474619
0.13133438,13.419219,0.13015,13.418192
0.13033438,13.365102,0.13083437,13.325888
0.13110313,13.301488,0.1304,13.221533
0.13222812,13.264161,0.13073125,13.142568
0.13309374,13.224403,0.13061875,13.150469
0.13297187,13.164934,0.1307125,13.102591
0.13384688,13.090106,0.13051875,13.11695
0.13329688,13.053185,0.13200937,13.024695
0.13292187,13.025163,0.13155937,12.97637
0.13240312,12.976548,0.13263437,12.907694
0.13400625,12.938298,0.13310625,12.845874
0.134,12.8805895,0.13381563,12.824467
0.1343375,12.825166,0.13365,12.767495
0.135175,12.76586,0.13307187,12.742604
0.13505626,12.734285,0.13388126,12.659955
0.13504376,12.674889,0.13439062,12.601383
0.13554062,12.62457,0.1360375,12.578235
0.13610312,12.576228,0.13557188,12.516231
0.13650937,12.545493,0.13563438,12.520121
0.1367875,12.51004,0.135,12.49769
0.13643438,12.449666,0.1354,12.448377
0.1366625,12.4432335,0.13557188,12.395197
0.1377375,12.365423,0.1355625,12.330134
0.13845937,12.291761,0.13719375,12.265006
0.13913438,12.246264,0.13845,12.237507
0.13970625,12.201687,0.13811874,12.202065
0.13919687,12.16943,0.13786875,12.175035
0.1376375,12.170722,0.139125,12.108876
0.1385375,12.143883,0.13969688,12.081347
0.14023438,12.099037,0.1411625,12.051223
0.14030938,12.039087,0.14074062,11.999804
0.14064375,12.00765,0.1403375,11.930763
0.14116874,11.977461,0.13943125,11.892175
0.14104375,11.914082,0.13963126,11.86169
0.1414125,11.842586,0.13918437,11.839044
0.14080313,11.822207,0.14010313,11.821688
0.1425,11.815259,0.14036563,11.799026
0.14284375,11.783772,0.1406375,11.719507
0.14359063,11.708511,0.14148438,11.66339
0.1426375,11.672503,0.14156562,11.625295
0.14455,11.617945,0.1422875,11.587754
0.145325,11.528538,0.14285626,11.543703
0.145025,11.540681,0.142975,11.5174265
0.14412187,11.538693,0.1443375,11.450381
0.14417188,11.530762,0.14440624,11.398508
0.14584063,11.450426,0.14404063,11.357541
0.14659062,11.425099,0.14509062,11.323767
0.14715937,11.387071,0.14520937,11.329957
0.14694375,11.320682,0.14460625,11.309494
0.14630313,11.300744,0.14483126,11.297639
0.14733125,11.250063,0.14657812,11.274612
0.14804375,11.197081,0.14771563,11.248277
0.14770626,11.191579,0.14795625,11.1714945
0.14878125,11.175553,0.14751875,11.150689
0.14999062,11.1497965,0.1476,11.131129
0.15005937,11.094674,0.14941876,11.044797
0.1498375,11.064572,0.1484625,11.0142355
0.1497,11.053806,0.1478,10.975474
0.14987813,10.977476,0.14918438,10.950545
0.15084063,10.928473,0.14937812,10.946934
0.1516,10.889754,0.1507,10.873163
0.15118438,10.879241,0.15100312,10.816879
0.15210626,10.836851,0.14966875,10.814003
0.15169375,10.836757,0.15059687,10.819311
0.15222813,10.81179,0.1523125,10.768005
0.15256874,10.744892,0.15405,10.697031
0.15211876,10.707681,0.15266874,10.670609
0.15346874,10.688728,0.15154062,10.682339
0.15400313,10.659344,0.15171875,10.677056
0.15412812,10.640575,0.15204374,10.629886
0.15417813,10.629672,0.15173125,10.597742
0.15505625,10.573098,0.15251875,10.53534
0.156,10.541366,0.15336563,10.479072
0.15649375,10.471092,0.1534875,10.485051
0.15639688,10.439227,0.15514375,10.458367
0.15617813,10.425436,0.154975,10.435942
0.15652813,10.407384,0.15570937,10.439553
0.15723437,10.363317,0.15660626,10.376176
0.15805313,10.324572,0.15563124,10.321125
0.15797813,10.318332,0.156225,10.266423
0.15832187,10.294056,0.15704063,10.26199
0.159775,10.217566,0.15718438,10.242457
0.1596125,10.183821,0.1568375,10.229541
0.15886874,10.1925745,0.15820937,10.172491
0.15950625,10.171709,0.15830626,10.122943
0.1602625,10.1461935,0.15888125,10.097419
0.1593125,10.119081,0.15945312,10.061502
0.16020624,10.09668,0.15950938,10.0660095
0.161075,10.046614,0.159925,10.0437355
0.16190937,9.997136,0.16047187,9.981583
0.16340938,9.955034,0.16040625,9.959992
0.16275,9.933799,0.15983437,9.93685
0.16255,9.934426,0.15925312,9.932274
0.16163126,9.941986,0.16126876,9.895693
0.16201875,9.925662,0.16180626,9.857159
0.16357188,9.867082,0.1631125,9.791611
0.16415313,9.8172035,0.1634625,9.760711
0.16512187,9.761898,0.16315313,9.771166
0.16438125,9.759085,0.1625875,9.754481
0.16313125,9.76711,0.16320625,9.742201
0.16515313,9.696737,0.163925,9.707837
0.16581562,9.673852,0.16439062,9.666727
0.16824375,9.641229,0.16593437,9.617493
0.16820313,9.627279,0.16661562,9.567262
0.16695625,9.624947,0.16555938,9.584013
0.16725938,9.6091175,0.16483125,9.575981
0.16795625,9.572758,0.16585,9.558444
0.16866875,9.518001,0.16769688,9.510836
0.16892187,9.47689,0.1680875,9.455328
0.17004688,9.466664,0.16705,9.434464
0.17020625,9.442109,0.16775624,9.436945
0.16985,9.422014,0.168475,9.425456
0.16992188,9.387265,0.16902187,9.383747
0.17049375,9.368538,0.17009374,9.352443
0.1717125,9.310653,0.16885938,9.353337
0.17185,9.307498,0.1697375,9.315436
0.17239687,9.305111,0.16837187,9.268378
0.1722375,9.274181,0.16881876,9.275258
0.1725375,9.237275,0.16925937,9.249493
0.174375,9.185679,0.17045625,9.221168
0.17376874,9.169076,0.17024687,9.169959
0.17367813,9.174769,0.17206874,9.13033
0.17331563,9.16177,0.17184688,9.14446
0.17425,9.137581,0.17275313,9.108504
0.17613125,9.109832,0.17162812,9.078128
0.17701563,9.088225,0.17305313,9.043832
0.17642812,9.055202,0.17278437,9.043797
0.175625,9.019685,0.17479062,9.013826
0.17540938,9.010978,0.17504688,8.993659
0.17648125,8.976703,0.1760875,8.974266
0.1768125,8.960156,0.17504062,8.944238
0.17809688,8.948235,0.17460938,8.922135
0.17801562,8.919501,0.17495625,8.9037
0.17846562,8.891773,0.17590937,8.889433
0.18011563,8.839833,0.17597812,8.865743
0.180275,8.856746,0.17617813,8.847991
0.17972812,8.85027,0.17610313,8.820585
0.18008438,8.820073,0.1761,8.788247
