_te_acc,_te_loss,_tr_acc,_tr_loss
0.94,0.25560486,0.9,0.3172805
0.92,0.27573547,0.88,0.46013767
0.9,0.41535804,0.88,0.2269696
0.94,0.172784,0.88,0.4079727
0.92,0.35493493,0.92,0.2373408
0.96,0.14521134,0.88,0.32049736
0.88,0.3854801,0.94,0.3805241
0.94,0.33773723,0.98,0.088894986
0.96,0.16072394,0.9,0.18520014
0.92,0.33897895,0.94,0.38186806
0.92,0.23623662,0.86,0.3955367
0.88,0.47364455,0.92,0.40383655
0.94,0.21748541,0.84,0.39825898
0.9,0.2320346,0.88,0.56656146
0.88,0.25875843,0.92,0.27059403
0.94,0.13395005,0.88,0.4414953
0.96,0.16906896,0.96,0.22092105
0.96,0.1612945,0.92,0.26933628
0.98,0.16472158,0.98,0.12864915
0.88,0.22341222,0.86,0.35830304
0.92,0.20967227,0.96,0.1537583
0.86,0.5562313,0.94,0.23783854
0.92,0.2725726,0.94,0.30470067
0.94,0.1635595,0.92,0.16067003
0.92,0.3450046,0.84,0.60841334
0.98,0.101950906,0.96,0.14757581
0.9,0.19876784,0.88,0.38950214
0.94,0.1979345,0.88,0.42466965
0.88,0.28242156,0.88,0.3866811
0.96,0.16299053,0.8,0.52700615
0.98,0.1332544,0.92,0.3210015
0.92,0.27271146,0.96,0.21933776
0.94,0.19511855,0.88,0.33935496
0.94,0.1514439,0.92,0.29755935
0.9,0.32995903,0.9,0.37835613
0.88,0.32619104,0.9,0.3550821
0.92,0.18265274,0.92,0.2963521
0.92,0.26270267,0.96,0.08572548
0.86,0.31781024,0.96,0.15388472
0.88,0.4838374,0.9,0.3960532
0.94,0.24255283,0.96,0.11876467
0.98,0.10246354,0.98,0.1614749
0.94,0.16711193,0.9,0.24088877
0.86,0.30797222,0.92,0.2573409
0.92,0.28727013,0.88,0.3388509
0.98,0.10765262,0.96,0.14050536
0.88,0.34926876,0.94,0.22422193
0.94,0.1790223,0.9,0.2000753
0.92,0.43344417,0.96,0.19808583
0.9,0.26478162,0.88,0.41320607
0.84,0.5622344,0.9,0.18728517
0.96,0.41175476,0.98,0.111397035
0.92,0.25002223,0.94,0.23646912
0.94,0.13280945,0.88,0.42583314
0.92,0.39730653,0.9,0.16400553
0.92,0.2898344,0.94,0.14804344
0.88,0.2979905,0.92,0.26946622
0.92,0.17184442,0.92,0.44731632
0.88,0.6115226,0.98,0.0990139
0.9,0.20682396,0.9,0.31743622
0.96,0.10936845,0.94,0.105840884
0.94,0.2001096,0.88,0.29961625
0.98,0.095640935,0.92,0.20537286
0.86,0.6367595,0.92,0.31499514
0.92,0.24488626,0.96,0.15801795
0.9,0.25678372,0.92,0.21361455
0.94,0.20929451,0.98,0.0815005
0.96,0.19972411,0.98,0.055524975
0.96,0.11555301,0.9,0.40291476
0.9,0.25224423,0.86,0.38973328
0.96,0.21611324,0.98,0.27299312
0.88,0.3853914,0.96,0.11134111
0.98,0.09455228,0.94,0.13233377
0.88,0.45872143,0.92,0.13299808
0.96,0.111536406,0.92,0.2542904
0.98,0.073186375,0.98,0.17132731
0.84,0.37199363,0.96,0.1883436
0.98,0.09622342,0.86,0.4717106
0.96,0.17802894,0.92,0.3055226
0.98,0.10128942,0.88,0.2952352
0.9,0.35391957,0.92,0.20811874
0.86,0.29761937,0.92,0.23904453
0.92,0.2047464,0.88,0.2996932
0.92,0.17245464,0.88,0.32269433
0.96,0.08523857,0.9,0.27193674
0.9,0.55288154,0.92,0.28447953
0.92,0.3962953,0.86,0.3521609
0.94,0.16087738,0.9,0.35889518
0.9,0.2943487,0.86,0.8913871
0.88,0.3279721,0.94,0.27997056
0.88,0.33896104,0.94,0.30650797
0.92,0.30111665,0.9,0.22201456
0.94,0.22929893,0.92,0.34989616
0.88,0.27746186,0.96,0.1865476
0.96,0.15727587,0.98,0.17322487
0.92,0.30805674,0.86,0.52859414
0.96,0.14474942,0.9,0.26245517
0.92,0.24560317,0.96,0.21739137
0.96,0.08682902,0.92,0.18700123
0.96,0.0814268,0.98,0.099956855
0.9,0.21302062,0.96,0.105557986
0.92,0.1538897,0.94,0.11054454
0.94,0.23727389,0.88,0.5472257
0.98,0.09652467,0.92,0.41917747
1.0,0.05185406,0.88,0.36009485
0.92,0.22774965,0.96,0.18771538
0.94,0.3086157,0.94,0.099675715
0.96,0.11242693,0.92,0.2987838
1.0,0.039476052,0.88,0.50384635
0.86,0.44139832,0.94,0.16270447
0.92,0.3508255,0.88,0.26469398
0.96,0.14871554,0.94,0.24460463
0.92,0.26183248,0.98,0.054977294
0.94,0.34453952,0.9,0.2816033
0.9,0.3125635,0.88,0.37809348
0.96,0.16255794,0.98,0.084868364
0.9,0.31613588,0.86,0.54871255
0.94,0.33779132,0.96,0.21709733
0.86,0.5326874,0.92,0.24570483
0.98,0.07308172,0.96,0.20957074
0.94,0.1814916,0.9,0.32154205
0.96,0.3188945,0.86,0.42714852
0.9,0.26463914,0.88,0.43997097
0.96,0.22467293,0.94,0.11986221
0.88,0.5236019,0.94,0.34243146
0.92,0.19897817,0.96,0.12105028
0.96,0.21097945,0.98,0.29546955
0.92,0.31316113,0.9,0.36453182
0.98,0.17438841,0.92,0.28438577
0.92,0.29249182,0.94,0.25744155
0.92,0.17327885,0.98,0.11284526
0.96,0.1784081,0.92,0.20031561
0.94,0.26689756,0.92,0.18464103
0.94,0.23288497,0.94,0.20638007
0.9,0.5486827,0.94,0.17059685
0.98,0.062374298,1.0,0.071630165
0.92,0.20753965,0.92,0.1372874
0.94,0.29495466,0.98,0.10320776
0.92,0.47786784,0.98,0.08844944
0.92,0.15565558,0.9,0.374129
0.9,0.26960862,0.92,0.17859472
0.9,0.2407609,0.96,0.15343331
0.84,0.5790932,0.92,0.27012366
0.9,0.349365,0.84,0.5923006
0.9,0.32130828,0.94,0.23604277
0.96,0.096189156,0.9,0.27040806
0.98,0.057336558,0.94,0.28796718
0.94,0.21517077,0.88,0.30958235
0.9,0.23920172,0.84,0.5838985
0.92,0.28861803,0.98,0.14133394
0.92,0.21925694,0.92,0.36272147
0.9,0.37822413,0.98,0.1103716
0.96,0.20280449,0.88,0.3269944
0.94,0.1991389,0.94,0.22457102
0.9,0.33532932,0.96,0.16119425
0.96,0.15415877,0.9,0.20954546
0.94,0.22793615,0.96,0.093153134
0.92,0.26357,0.96,0.22934818
0.94,0.14439498,0.94,0.12514076
0.92,0.3219024,0.94,0.12433943
0.96,0.13489476,0.94,0.16996187
0.96,0.10799122,0.9,0.49702874
0.9,0.32861114,0.96,0.12426887
0.92,0.29912096,0.94,0.13238606
0.94,0.18516907,0.94,0.22214358
0.96,0.084695674,0.88,0.2731844
0.96,0.11062316,0.94,0.23037304
0.94,0.19224703,0.88,0.21671835
0.92,0.30267704,0.94,0.2598654
0.94,0.14462307,0.9,0.27651882
0.96,0.0646259,0.86,0.34833965
0.92,0.13197528,0.94,0.14710571
0.94,0.3125305,0.98,0.06890121
0.96,0.18484835,0.88,0.44758984
0.9,0.29886147,0.94,0.14022543
0.92,0.3455253,0.9,0.2928309
0.92,0.22693355,0.92,0.11603846
0.94,0.26037267,0.98,0.06752584
0.88,0.38641658,0.92,0.27141023
0.96,0.19309153,0.92,0.22666936
0.98,0.08169179,0.94,0.16760758
0.94,0.27423173,0.88,0.45314097
0.96,0.19456534,0.9,0.46178132
0.96,0.1391533,0.96,0.12310817
0.92,0.20748937,1.0,0.028430693
0.96,0.17824066,0.92,0.30983853
0.88,0.42295974,0.92,0.19020998
0.98,0.16339491,0.92,0.28340957
0.94,0.25719368,0.94,0.1314945
0.9,0.3715214,0.94,0.16729957
0.92,0.19452018,0.9,0.63305277
0.84,0.41107377,0.94,0.22323103
0.96,0.09081605,0.94,0.15624978
0.9,0.34176072,0.96,0.12786779
0.94,0.24270612,0.88,0.2705789
0.9,0.32700303,1.0,0.059818853
0.94,0.20969807,0.94,0.08633831
0.94,0.13120073,0.96,0.20197617
0.92,0.21189977,0.94,0.11445124
0.88,0.2262198,0.86,0.38953868
0.94,0.20796858,0.94,0.23642811
0.92,0.24932924,0.94,0.16589709
0.92,0.3406476,0.92,0.22008659
0.96,0.13025138,0.94,0.24709442
0.88,0.3250746,0.96,0.15819813
0.98,0.12579477,0.94,0.23150092
0.9,0.44114244,0.94,0.31307653
0.98,0.07359936,0.96,0.13288921
0.88,0.44570214,0.98,0.12579207
0.9,0.30221397,0.98,0.09834943
0.96,0.06911365,0.94,0.2653529
0.94,0.18600993,0.94,0.1909072
0.98,0.106704704,0.94,0.15278244
0.98,0.10440753,0.9,0.27935258
0.96,0.07875346,0.94,0.25171947
0.98,0.15769434,0.98,0.11900375
0.98,0.053793307,0.94,0.30342188
0.94,0.29323396,0.9,0.24859358
0.88,0.3849802,0.9,0.44110358
1.0,0.07539762,0.96,0.0997701
0.96,0.14556417,0.96,0.11102159
0.96,0.24362698,0.94,0.3927537
0.96,0.14370517,0.94,0.34505448
0.94,0.18553637,0.94,0.21630305
0.92,0.18546277,0.86,0.3736615
0.94,0.13079225,0.86,0.4487089
0.92,0.19295119,0.92,0.17390832
0.94,0.213172,0.98,0.06784351
0.92,0.15720862,0.9,0.2172115
0.92,0.25430268,0.94,0.4116328
0.98,0.08971507,0.94,0.16101941
0.92,0.32835877,0.94,0.1836895
0.94,0.19000462,0.9,0.24336529
0.92,0.35328114,0.96,0.14991042
0.94,0.27164334,0.96,0.14927106
0.86,0.49593103,0.86,0.36338097
0.92,0.15633184,0.98,0.13094564
