_te_acc,_te_loss,_tr_acc,_tr_loss
0.12117027,24.824524,0.11834505,24.346231
0.12182097,13.729923,0.118673265,13.492812
0.1214125,2.6819456,0.119325,2.6793737
0.12165,2.67573,0.1204375,2.6721482
0.120625,2.6727688,0.120375,2.6689398
0.120575,2.6707697,0.1196625,2.6683028
0.1218375,2.6647954,0.1208625,2.66348
0.122225,2.662561,0.119475,2.6641927
0.1225625,2.6597886,0.1209875,2.655836
0.12225,2.6567712,0.1224625,2.6528509
0.12215,2.6493452,0.1240125,2.650858
0.1225125,2.644133,0.1241875,2.6487892
0.123475,2.6426773,0.1238625,2.644293
0.12335,2.6447465,0.12065,2.6401665
0.1229875,2.6410403,0.1216125,2.634337
0.1242375,2.6360316,0.1234875,2.6301262
0.1243,2.6335385,0.123675,2.6265945
0.1253625,2.6284094,0.123075,2.6272275
0.1244375,2.6229103,0.1233625,2.6240845
0.124225,2.62103,0.122725,2.6207848
0.1241,2.6168394,0.12345,2.6136348
0.1237875,2.6134808,0.1237625,2.614273
0.1260125,2.6084576,0.124925,2.6113722
0.126775,2.6080415,0.12575,2.6047747
0.1256625,2.606675,0.1258375,2.6009457
0.1257,2.602417,0.12415,2.6001792
0.12635,2.5968254,0.1236375,2.6001105
0.126825,2.5955832,0.1243125,2.595615
0.12755,2.595511,0.1270875,2.591336
0.1276,2.5923243,0.128725,2.5894306
0.1277375,2.5872004,0.1274375,2.5890048
0.1281375,2.5851622,0.127425,2.5852888
0.12805,2.5813484,0.1281375,2.5791159
0.12805,2.5795867,0.1270125,2.577723
0.128625,2.5770266,0.1269625,2.5752661
0.128675,2.5737722,0.1268,2.5732152
0.1294125,2.571173,0.128075,2.571469
0.1289375,2.5698495,0.1286,2.5665464
0.1299625,2.5658257,0.128475,2.5624788
0.1304,2.5635083,0.12815,2.5573912
0.1301,2.5649188,0.1286625,2.5547578
0.1309375,2.5564075,0.130425,2.5571768
0.128775,2.5549657,0.131975,2.5540671
0.1310875,2.5511856,0.1321125,2.553942
0.1324,2.5493782,0.1305125,2.5507514
0.13315,2.5469308,0.1304125,2.5485597
0.1322,2.5480254,0.1310625,2.546776
0.1316375,2.5443304,0.1315125,2.5489492
0.13235,2.5404966,0.1307875,2.5461311
0.1318,2.5384505,0.1302875,2.5416844
0.1326125,2.5364246,0.1319,2.5379972
0.1328875,2.5337172,0.1320625,2.5366442
0.1343875,2.530879,0.1320125,2.5325112
0.1340125,2.529495,0.13265,2.5297883
0.134825,2.5261323,0.1331375,2.5289276
0.1347125,2.5245113,0.1353875,2.5212836
0.1347875,2.5233724,0.13695,2.521173
0.1347875,2.5186043,0.1356125,2.5222368
0.1350125,2.5149753,0.13355,2.5214136
0.136675,2.5136445,0.1340375,2.5156555
0.13635,2.512601,0.134975,2.514545
0.1365625,2.511006,0.133825,2.5159626
0.137925,2.505834,0.1331125,2.5181065
0.13735,2.5054183,0.134,2.510363
0.1367625,2.5050812,0.136025,2.5028868
0.1341125,2.5060153,0.1367125,2.4988565
0.136525,2.4990935,0.137425,2.5016742
0.1377375,2.4991007,0.138,2.501014
0.139275,2.4960916,0.1378375,2.4996607
0.1388375,2.4964356,0.13755,2.493766
0.13725,2.4942021,0.1365875,2.495457
0.137625,2.4922204,0.1371875,2.4945858
0.138,2.4890234,0.1386625,2.4899824
0.1376375,2.488742,0.1399375,2.4874165
0.1407625,2.4826505,0.1388875,2.4859052
0.1424625,2.4756823,0.1392,2.4820757
0.142075,2.4776077,0.1387375,2.4820597
0.13985,2.4807515,0.139525,2.4772975
0.140775,2.476408,0.141375,2.4721208
0.1404875,2.4754906,0.1412125,2.473224
0.1388625,2.474676,0.14025,2.4724367
0.139125,2.473131,0.141525,2.467734
0.13905,2.4717925,0.141025,2.466087
0.1425125,2.4654052,0.1400875,2.466081
0.1456,2.4621036,0.1395375,2.4651337
0.1443,2.460205,0.139825,2.4652503
0.1434125,2.4607282,0.141475,2.4647543
0.143125,2.4565074,0.142625,2.4642625
0.14355,2.4579878,0.142825,2.4633274
0.143475,2.4587133,0.1429125,2.4575412
0.14475,2.4560163,0.14365,2.450787
0.1445625,2.4543486,0.1439875,2.4505289
0.14435,2.448251,0.144625,2.4524505
0.144625,2.4495974,0.143225,2.4528146
0.1456,2.4474802,0.1434625,2.449778
0.147125,2.4438417,0.14435,2.4493835
0.1469875,2.4408891,0.1457375,2.4452012
0.1453,2.4396245,0.14695,2.438455
0.14535,2.4403174,0.14385,2.4431422
0.1465375,2.4388096,0.142775,2.4428937
0.14645,2.4393759,0.1439,2.4415464
0.1474375,2.4362302,0.147125,2.4363902
0.14695,2.4314492,0.14775,2.4358282
0.14825,2.426478,0.1475625,2.4314466
0.1485625,2.4279082,0.1475,2.4317362
0.1487125,2.4296343,0.148025,2.4273715
0.14795,2.428609,0.1468125,2.4288995
0.148325,2.4261827,0.146825,2.4287848
0.1485,2.4266806,0.1471375,2.429215
0.149375,2.4218216,0.1490875,2.4280503
0.148625,2.421221,0.1502375,2.4213665
0.148325,2.418747,0.151075,2.417757
0.1503125,2.4124959,0.14955,2.4169323
0.1517375,2.4116418,0.149625,2.415883
0.15175,2.413967,0.146425,2.419602
0.1493125,2.4165943,0.1449875,2.4219253
0.1520625,2.4111013,0.1491,2.4168203
0.151975,2.4090347,0.151525,2.412835
0.1532,2.4089818,0.1506,2.4132814
0.1526625,2.4062402,0.1500125,2.413281
0.1528125,2.4032848,0.152275,2.4082756
0.1519625,2.4049091,0.153425,2.4032137
0.152775,2.4028692,0.1515625,2.4022472
0.1539125,2.3977253,0.1513625,2.4002624
0.153925,2.3967292,0.1502375,2.400705
0.1530375,2.394109,0.1510125,2.4018915
0.15385,2.3965714,0.1543625,2.395092
0.1556625,2.3947387,0.154875,2.394253
0.1548375,2.393848,0.154525,2.3964038
0.1551625,2.392092,0.15365,2.3945577
0.1545,2.3905208,0.153575,2.3940802
0.1559625,2.3882291,0.1548375,2.39346
0.1551875,2.3884952,0.155425,2.3922102
0.1558875,2.387673,0.1557125,2.3900156
0.1581875,2.384666,0.153925,2.3879843
0.157575,2.3795223,0.152375,2.3919244
0.15625,2.378602,0.15435,2.388358
0.1557125,2.3828685,0.153425,2.3893652
0.1571375,2.3835125,0.1554875,2.3827183
0.159425,2.378573,0.1583,2.377053
0.15875,2.377846,0.159225,2.3742743
0.159775,2.372504,0.157625,2.3773115
0.159225,2.3719988,0.15685,2.3792708
0.1603375,2.371658,0.15895,2.376912
0.1581375,2.3728738,0.15755,2.3777912
0.15935,2.3700426,0.1602875,2.3701189
0.1599,2.3694727,0.160275,2.3713274
0.1586125,2.370425,0.16025,2.368864
0.159675,2.363108,0.160175,2.3709764
0.16125,2.360446,0.160225,2.3711667
0.1620375,2.3597414,0.161025,2.3692439
0.160525,2.3614879,0.16055,2.3686626
0.161025,2.3610656,0.1594625,2.3675544
0.162225,2.3594725,0.158625,2.3646805
0.1635,2.3571339,0.15975,2.3606298
0.1632875,2.3568847,0.1620625,2.357236
0.16405,2.3519695,0.16245,2.3569257
0.163175,2.3541412,0.1645625,2.3538992
0.1627,2.3521216,0.164975,2.3528118
0.163525,2.3514357,0.16455,2.3515637
0.16365,2.3497627,0.164625,2.3521712
0.1629375,2.3494084,0.1651,2.3491948
0.165075,2.345171,0.164925,2.3513598
0.1658125,2.345636,0.1639125,2.3528407
0.1653625,2.345584,0.1650125,2.346519
0.16585,2.344753,0.166575,2.3438392
0.1666125,2.3425713,0.164325,2.344054
0.1667125,2.3426542,0.1640875,2.344217
0.1664625,2.342308,0.1645375,2.3417435
0.166825,2.3351624,0.166375,2.3387096
0.168275,2.330561,0.16585,2.339005
0.1686625,2.3318696,0.16715,2.3373468
0.1683,2.337598,0.16565,2.340319
0.167925,2.3370156,0.164125,2.3432305
0.1684125,2.330995,0.1658625,2.3423018
0.1680625,2.3298173,0.1658375,2.339271
0.1688,2.3292818,0.166775,2.336539
0.1688375,2.3284848,0.1669875,2.3359292
0.1687875,2.330239,0.168575,2.3357503
0.1704125,2.325125,0.167475,2.332413
0.1711375,2.323244,0.1686875,2.326802
0.170575,2.3212948,0.1677875,2.3271346
0.17045,2.324539,0.1697875,2.325729
0.1715875,2.3216538,0.1706,2.324218
0.1714625,2.3197107,0.168275,2.3260562
0.17105,2.3194237,0.1678375,2.3273888
0.1701625,2.3198164,0.1697125,2.3217914
0.17025,2.3195467,0.1726875,2.3188229
0.1733,2.3135188,0.172675,2.3170807
0.17495,2.3120594,0.1720875,2.3168764
0.1737625,2.3162265,0.17355,2.3166742
0.17235,2.3159246,0.1736125,2.3172808
0.1753,2.3105133,0.1741875,2.313988
0.175475,2.3067613,0.171975,2.314329
0.175275,2.3048296,0.171675,2.3141584
0.1758375,2.3041592,0.17165,2.3151147
0.1745125,2.305659,0.1721375,2.3151672
0.1757625,2.3042235,0.1746875,2.3081555
0.1749125,2.307005,0.1736375,2.3130214
0.1769,2.3027663,0.172575,2.3123717
0.1759625,2.3015003,0.1739375,2.305278
0.1745625,2.3007548,0.17555,2.3022318
0.17655,2.300837,0.1768,2.2977612
0.17865,2.2980917,0.177225,2.2996562
0.1795125,2.2965477,0.178175,2.2996907
0.1790625,2.2984776,0.177125,2.3053634
0.1786625,2.2963774,0.176175,2.3058846
0.17935,2.2914228,0.1763875,2.3051114
0.180225,2.2877526,0.1786375,2.2982776
0.1794875,2.2923038,0.17945,2.2974644
0.1793125,2.292239,0.1776625,2.2986317
0.179475,2.2938185,0.1772625,2.2961192
0.179725,2.2915187,0.1799,2.2885628
0.1813625,2.2877927,0.180225,2.2878797
0.1825625,2.2832932,0.1778125,2.2934492
0.1816,2.2861075,0.1792125,2.289359
0.1817375,2.2854407,0.1777375,2.2926805
0.1823125,2.2822635,0.1796125,2.2928536
0.1854625,2.2787352,0.1795375,2.2950523
0.184625,2.2802436,0.1794125,2.2940977
0.1828125,2.2804513,0.1787125,2.2906542
0.1839,2.277336,0.1796,2.285185
0.1838125,2.2771795,0.1820125,2.2818916
0.1852625,2.2771437,0.1821,2.2833047
0.1849875,2.2759972,0.182375,2.2822106
0.1847875,2.2750695,0.1822875,2.281163
0.1857375,2.2731175,0.183525,2.2804828
0.1864,2.2742965,0.1825625,2.2808938
0.1863,2.27055,0.18365,2.2785382
0.1845375,2.2750645,0.1851625,2.2771175
