_te_acc,_te_loss,_tr_acc,_tr_loss
0.8126,0.6093795,0.8072,0.6344414
0.8048,0.6226751,0.802,0.6326696
0.8066,0.6217561,0.8076,0.60739267
0.8158,0.6150095,0.7988,0.62482977
0.8152,0.6087451,0.799,0.6448036
0.8148,0.60605675,0.8026,0.644953
0.8048,0.6218674,0.8034,0.6380077
0.8038,0.6303999,0.8086,0.61361724
0.8112,0.61577266,0.8102,0.59891325
0.8178,0.59394175,0.8056,0.60721004
0.8148,0.58288145,0.7982,0.63822204
0.8192,0.58161527,0.7976,0.6480355
0.812,0.61263984,0.802,0.6416488
0.804,0.6304214,0.7988,0.6385661
0.8076,0.61738974,0.7998,0.6336548
0.8162,0.59595597,0.8024,0.6371069
0.817,0.59095925,0.8046,0.64081365
0.8184,0.5851498,0.809,0.62120557
0.8092,0.60570264,0.8134,0.6055833
0.808,0.61665094,0.8146,0.59793067
0.8156,0.5930482,0.8134,0.6057871
0.8186,0.5817276,0.8114,0.6155745
0.8142,0.5889651,0.8068,0.62767786
0.8128,0.611092,0.8094,0.6198956
0.8134,0.60998994,0.8124,0.6125199
0.8116,0.60702246,0.8176,0.6036851
0.8192,0.5824614,0.8208,0.6143784
0.8232,0.57573366,0.8078,0.65520364
0.8196,0.5887,0.8066,0.6446187
0.813,0.6014987,0.8058,0.64183605
0.8116,0.609888,0.8102,0.62421364
0.814,0.59750295,0.8148,0.6132092
0.8096,0.60256314,0.8138,0.6157499
0.817,0.5937487,0.811,0.6091551
0.8202,0.58302987,0.814,0.60203034
0.8218,0.5807392,0.8166,0.5979388
0.818,0.5915326,0.8178,0.6007318
0.8236,0.586733,0.8122,0.61815214
0.8228,0.5810994,0.8106,0.60940623
0.8182,0.5805464,0.8132,0.6043119
0.82,0.5857183,0.8148,0.6152969
0.8186,0.573161,0.8132,0.6253369
0.8098,0.60348135,0.8122,0.61901504
0.8064,0.6068622,0.8162,0.6015312
0.8216,0.58517647,0.8174,0.5973844
0.8284,0.5737833,0.8192,0.59611684
0.8248,0.5673068,0.819,0.60153997
0.8166,0.5820643,0.8204,0.60194385
0.8212,0.5715104,0.8226,0.6044689
0.8196,0.5894632,0.8228,0.5935417
0.8246,0.5723282,0.8212,0.5914132
0.825,0.56027585,0.8202,0.5951708
0.8228,0.57648474,0.8218,0.59328157
0.8192,0.5895471,0.8186,0.58519465
0.8176,0.5916923,0.8102,0.59217954
0.82,0.5822897,0.8136,0.5888329
0.818,0.5833575,0.816,0.58881956
0.8216,0.57132924,0.8084,0.5990975
0.8236,0.57743967,0.8118,0.6015256
0.826,0.573984,0.8104,0.60771596
0.827,0.55966544,0.8152,0.59892666
0.816,0.5884897,0.816,0.59328806
0.8224,0.57687235,0.8216,0.58439803
0.824,0.56919277,0.8204,0.5869688
0.8276,0.56539387,0.8194,0.5837054
0.825,0.5750929,0.8204,0.5816038
0.8196,0.57501525,0.8232,0.59018147
0.8194,0.58157796,0.8238,0.5885601
0.829,0.55738264,0.8302,0.5719742
0.8296,0.56174266,0.8196,0.5952785
0.8252,0.5727021,0.8166,0.6102534
0.826,0.56954736,0.8196,0.5935424
0.8266,0.5660964,0.8266,0.563942
0.8282,0.5548752,0.8234,0.56569606
0.8256,0.56393063,0.8272,0.5703924
0.8268,0.56526077,0.8186,0.59386927
0.8334,0.54284686,0.8134,0.5902436
0.8304,0.5456342,0.8148,0.5809838
0.8228,0.5609012,0.8134,0.5942339
0.8202,0.5837259,0.814,0.5991421
0.8222,0.58070433,0.8214,0.5835009
0.827,0.5663078,0.8218,0.57411623
0.8244,0.5656694,0.8146,0.59150547
0.8288,0.55878466,0.8148,0.6020215
0.8276,0.55823034,0.8238,0.57497454
0.8258,0.5718621,0.8302,0.55227673
0.8262,0.5715634,0.8278,0.56029445
0.8312,0.55086046,0.8222,0.5850559
0.8322,0.5447327,0.817,0.5976228
0.825,0.5695097,0.8206,0.5882659
0.8308,0.55511993,0.8228,0.5809611
0.8298,0.5603247,0.821,0.5922542
0.8264,0.5649337,0.82,0.58570427
0.8276,0.55885667,0.8214,0.58710176
0.8256,0.55804414,0.8208,0.5861223
0.8188,0.57706225,0.8214,0.5813051
0.8196,0.5846804,0.8236,0.57891357
0.8208,0.5753325,0.8296,0.5611922
0.8262,0.5562004,0.826,0.5693006
0.8374,0.5340786,0.8216,0.5895032
0.8404,0.5195146,0.8226,0.5918883
0.8362,0.5221344,0.8264,0.5742926
0.8324,0.5434491,0.8248,0.57691306
0.8342,0.54640627,0.8262,0.57075906
0.8272,0.56363994,0.8274,0.5760559
0.8318,0.55575395,0.8294,0.5795086
0.8284,0.5594147,0.8284,0.57453907
0.826,0.5563183,0.8236,0.56666595
0.829,0.56912524,0.8284,0.55979407
0.8338,0.5416226,0.8344,0.5542852
0.83,0.54339266,0.833,0.55607444
0.8242,0.55585545,0.8366,0.5425106
0.827,0.55478597,0.828,0.5655921
0.8356,0.5463716,0.8268,0.5820881
0.837,0.5439177,0.826,0.5821612
0.8342,0.53656214,0.821,0.5829029
0.8354,0.54165196,0.8296,0.5538824
0.8338,0.5409801,0.8282,0.55385876
0.8344,0.54388845,0.8246,0.5668788
0.8348,0.5442823,0.8252,0.5648913
0.8298,0.5536654,0.8134,0.5858895
0.8384,0.5399642,0.818,0.5742421
0.8342,0.5486871,0.8244,0.57138556
0.8282,0.5555912,0.826,0.555237
0.8278,0.55530614,0.8274,0.55696297
0.8332,0.545174,0.824,0.5632801
0.8306,0.55718625,0.8306,0.55973756
0.8342,0.5505102,0.835,0.53814197
0.835,0.5373324,0.8328,0.5507775
0.8352,0.5340129,0.8354,0.552642
0.8326,0.53246295,0.8336,0.5561411
0.8374,0.5326543,0.8342,0.55938524
0.8358,0.5301338,0.8348,0.5447579
0.8346,0.5381013,0.8352,0.54201096
0.8334,0.55356956,0.8262,0.5452271
0.8304,0.5513006,0.8248,0.5688864
0.8382,0.52486926,0.8316,0.5556552
0.8426,0.5141664,0.8362,0.5611771
0.838,0.5402819,0.8316,0.5611292
0.8274,0.5588362,0.8356,0.5424719
0.8282,0.56027395,0.8312,0.5406596
0.8332,0.5365831,0.8284,0.54816943
0.8376,0.5299324,0.8286,0.55041766
0.8338,0.53490233,0.8358,0.5449031
0.8366,0.5397139,0.8308,0.55390793
0.8374,0.54822755,0.8276,0.54665256
0.8378,0.5404692,0.8236,0.5549839
0.839,0.52267146,0.8234,0.56741005
0.8378,0.5310905,0.8216,0.57192373
0.837,0.53131866,0.817,0.58241886
0.8324,0.541668,0.822,0.5873015
0.8384,0.5245187,0.8282,0.5794872
0.8388,0.52365917,0.8324,0.5479366
0.8326,0.54543096,0.8324,0.5466292
0.8324,0.55149436,0.8262,0.572604
0.837,0.53531736,0.827,0.5665628
0.8368,0.5400888,0.8352,0.5371342
0.8324,0.54525447,0.8384,0.52694046
0.8336,0.5375682,0.8376,0.53627384
0.8364,0.52340245,0.8302,0.55135584
0.8378,0.5241449,0.828,0.56304574
0.834,0.5296057,0.8198,0.57949346
0.8338,0.53740853,0.8242,0.571597
0.837,0.534716,0.826,0.56310546
0.8408,0.5305239,0.834,0.5404973
0.8398,0.52896774,0.8366,0.5373842
0.8452,0.5233,0.8298,0.566582
0.8424,0.52409095,0.8296,0.5727849
0.8366,0.53183,0.8262,0.5741987
0.832,0.5351357,0.8244,0.5635118
0.8406,0.5068866,0.8272,0.55279803
0.8406,0.5120977,0.8358,0.5411708
0.8356,0.52948165,0.8382,0.53968143
0.8282,0.54944676,0.8384,0.5360747
0.838,0.5352463,0.8354,0.54406995
0.84,0.52887225,0.8274,0.55848175
0.837,0.53452605,0.8268,0.5527008
0.8348,0.5424545,0.8322,0.54688233
0.836,0.5346544,0.836,0.55230653
0.8378,0.52375144,0.8364,0.5518256
0.8376,0.5316493,0.833,0.5545064
0.837,0.5357616,0.8376,0.5300373
0.8324,0.5404802,0.8378,0.52864796
0.8362,0.5234367,0.8462,0.50780696
0.8454,0.50726384,0.8432,0.5146748
0.8474,0.5067354,0.8392,0.52720046
0.8398,0.5297915,0.8348,0.5302468
0.8338,0.55037814,0.8402,0.5229634
0.8418,0.53081346,0.8372,0.5367039
0.8406,0.5142905,0.8352,0.556992
0.8358,0.52805066,0.8334,0.5500664
0.8336,0.5292941,0.8278,0.56244695
0.8342,0.53307956,0.8284,0.56773597
0.8428,0.5218481,0.8316,0.5655778
0.846,0.51389015,0.8346,0.5489038
0.8444,0.51117456,0.8394,0.52289945
0.8408,0.5136919,0.8398,0.5276756
0.8452,0.507404,0.8412,0.520512
0.8424,0.5245799,0.8416,0.5238257
0.8428,0.53236026,0.8374,0.5401256
0.841,0.5183124,0.8394,0.5374454
0.8384,0.5246053,0.8406,0.5368792
0.8446,0.5163213,0.842,0.53040636
0.8478,0.5108032,0.843,0.5281934
0.8452,0.5055634,0.8356,0.53790694
0.8394,0.5207413,0.8404,0.53412634
0.84,0.51554394,0.8324,0.54579717
0.8418,0.5215417,0.8292,0.5618787
0.8428,0.52415156,0.8292,0.55875117
0.848,0.510709,0.8316,0.5422045
0.8504,0.49824497,0.8366,0.53043634
0.8484,0.50529206,0.8368,0.5252852
0.838,0.5287959,0.8416,0.5092758
0.8352,0.53320956,0.8466,0.5058577
0.8436,0.51744974,0.8416,0.52247834
0.8416,0.524129,0.838,0.5350947
0.8378,0.52839047,0.843,0.5232922
0.8386,0.52665997,0.8446,0.51339924
0.8494,0.5045518,0.8448,0.51541895
0.8442,0.5080046,0.8408,0.53547746
0.8474,0.50267154,0.8372,0.5382452
0.8464,0.50709033,0.8402,0.530654
0.8478,0.5148584,0.8434,0.523205
0.8456,0.51014185,0.8386,0.5366294
0.8374,0.52016777,0.8374,0.5259536
0.8286,0.54264164,0.84,0.51932716
0.8342,0.5232949,0.8278,0.54749775
0.8366,0.5304226,0.8338,0.53769046
0.8436,0.51517576,0.8358,0.53906846
0.853,0.49586123,0.8392,0.5248613
0.849,0.50697356,0.8416,0.52295476
0.8414,0.5187269,0.8486,0.5162138
0.844,0.50745136,0.8506,0.50770533
0.8458,0.50183964,0.8512,0.51126784
0.8464,0.50704914,0.842,0.53077537
0.8482,0.5099451,0.8386,0.5385885
0.8488,0.4975582,0.8394,0.53646934
0.845,0.5171778,0.8352,0.5398231
0.841,0.52818674,0.8314,0.532604
0.8438,0.5174577,0.841,0.5333227
0.8442,0.51182705,0.843,0.52529746
0.8434,0.50945574,0.8502,0.51090634
0.8412,0.5075439,0.8446,0.51390666
0.8454,0.50704,0.8342,0.53227735
0.8496,0.50646496,0.8312,0.5434836
0.8472,0.50145704,0.8382,0.5131892
0.8394,0.5122337,0.8402,0.5010853
0.8464,0.50440335,0.836,0.5215916
0.849,0.5098674,0.836,0.5352382
0.8484,0.5109846,0.839,0.5410205
0.85,0.49962616,0.8438,0.5334369
0.845,0.5022992,0.8484,0.5111994
0.8456,0.5085743,0.8506,0.5003998
0.8498,0.50338537,0.8454,0.5157471
0.8476,0.5157199,0.8344,0.5392595
0.8464,0.5028084,0.8406,0.51657087
0.842,0.50735307,0.8358,0.5184336
0.8428,0.5144606,0.843,0.5164927
0.8458,0.515232,0.8396,0.52614886
0.849,0.50865793,0.8408,0.5236728
0.8466,0.50782514,0.8442,0.5099248
0.8416,0.5199737,0.8466,0.50533074
0.8442,0.5157591,0.84,0.5132245
0.8514,0.5023473,0.8398,0.5312215
0.8492,0.5045445,0.8408,0.5333848
0.8508,0.5068086,0.8398,0.53765696
0.847,0.51250976,0.8384,0.5332225
0.8468,0.49829912,0.8388,0.527242
0.854,0.47795057,0.8418,0.5158411
0.8474,0.50539404,0.844,0.5107041
0.8486,0.5163077,0.8446,0.5201317
0.8484,0.5131001,0.8462,0.5261556
0.8498,0.49743438,0.841,0.5321266
0.8444,0.50116754,0.8428,0.52500427
0.8458,0.502658,0.8454,0.5258496
0.8484,0.49960995,0.847,0.5130706
0.8516,0.4881042,0.8464,0.5049429
0.8494,0.4940077,0.848,0.5015219
0.8462,0.50407207,0.85,0.5008286
0.8462,0.51209074,0.8502,0.5183156
0.8484,0.50388694,0.848,0.52236384
0.8468,0.51053214,0.8482,0.504769
0.8444,0.5080087,0.8442,0.5172912
0.8474,0.4938791,0.85,0.5017583
0.8496,0.49179286,0.8502,0.50313634
0.8564,0.4902329,0.8478,0.5086843
0.8518,0.49866718,0.8464,0.5115501
0.8558,0.49275947,0.8458,0.51000804
0.848,0.5047153,0.8418,0.53235924
0.8446,0.5048572,0.838,0.53055
0.8444,0.4994717,0.8428,0.5254388
0.8468,0.49263966,0.8456,0.5327245
0.8502,0.48840111,0.843,0.5329891
0.8532,0.49503374,0.8424,0.52581745
0.8464,0.50890857,0.8418,0.5254109
0.8482,0.50248724,0.8436,0.52183104
0.8444,0.5193497,0.8406,0.5246612
0.847,0.50684744,0.8438,0.51904714
0.8554,0.4818876,0.8422,0.5324298
0.8526,0.48311055,0.8382,0.53319776
0.8474,0.49672344,0.8412,0.5132199
0.8474,0.49493292,0.8394,0.50282365
0.8504,0.49829155,0.8432,0.49209556
0.8468,0.5011701,0.841,0.49566388
0.8456,0.5005842,0.842,0.5026736
0.8508,0.48149464,0.8462,0.5008875
0.849,0.48873863,0.8406,0.5214265
0.8504,0.48508105,0.8382,0.52792805
0.8472,0.49062046,0.837,0.51838386
0.8466,0.51488525,0.849,0.4864004
0.8462,0.5133209,0.8438,0.4992058
0.8526,0.49606368,0.843,0.5178504
0.8512,0.500207,0.846,0.51345354
0.8502,0.4878592,0.846,0.51008254
0.8416,0.5105844,0.852,0.5093289
0.8408,0.5199808,0.8504,0.50163895
0.8422,0.5289675,0.8488,0.49673334
0.8482,0.5065176,0.848,0.48974356
0.851,0.492773,0.8464,0.5091579
0.8556,0.48048395,0.847,0.5151528
0.859,0.46691382,0.8492,0.5215209
0.8532,0.4795543,0.8478,0.51892686
0.8454,0.4992955,0.8448,0.51233876
0.8432,0.50404996,0.8416,0.517984
0.8474,0.5080687,0.8418,0.51562685
0.8466,0.51101565,0.8458,0.5018115
0.855,0.49209473,0.8442,0.5051927
0.854,0.49490014,0.8448,0.5115562
0.8502,0.49134198,0.8468,0.5098954
0.8444,0.4970088,0.8528,0.49824518
0.8438,0.51272935,0.8508,0.49117845
0.8442,0.51152414,0.8496,0.5050153
0.8502,0.489369,0.8476,0.5190632
0.8514,0.4881163,0.8508,0.516367
0.8528,0.48503277,0.8486,0.5163333
0.8526,0.4893535,0.8468,0.5175756
0.8492,0.49239555,0.85,0.4930504
0.8522,0.4995569,0.849,0.49107015
0.8526,0.48863223,0.8504,0.49910107
0.8502,0.48778355,0.8502,0.49947363
0.8434,0.4987373,0.8494,0.49732384
0.8414,0.50946003,0.8444,0.5128375
0.8434,0.50754374,0.8514,0.4977624
0.8524,0.48794156,0.8566,0.48538408
0.8618,0.46957442,0.8508,0.49432272
0.8572,0.47491977,0.8486,0.49814862
0.8542,0.49449542,0.854,0.48997676
0.8512,0.49713036,0.8554,0.48956534
0.8562,0.47943437,0.8532,0.48736054
0.854,0.48028642,0.851,0.48906574
0.8532,0.48241973,0.8496,0.49021137
0.8434,0.5024032,0.846,0.5089222
0.8444,0.50164205,0.8392,0.53123057
0.8496,0.48703495,0.8424,0.5310663
0.857,0.48520485,0.8446,0.5119185
0.8618,0.46615103,0.844,0.51344293
0.8562,0.47987032,0.8454,0.5037562
0.8534,0.48703194,0.848,0.49577525
0.8534,0.48487657,0.8522,0.49374315
0.8506,0.49346727,0.847,0.5139503
0.8482,0.4942093,0.8528,0.49898276
0.8464,0.5122066,0.849,0.5072011
0.8466,0.5102241,0.8438,0.5210562
0.8526,0.49022213,0.846,0.51906514
0.854,0.47151664,0.8478,0.50392985
0.8554,0.47707394,0.8502,0.4965079
0.858,0.4826006,0.851,0.48892045
0.856,0.48443583,0.8444,0.50656223
0.8532,0.4816398,0.846,0.50275266
0.849,0.49081212,0.8504,0.48864862
0.8514,0.48750317,0.8566,0.47558847
0.8544,0.48321846,0.8584,0.47692838
0.8558,0.47523975,0.8616,0.4694709
0.8516,0.48133126,0.8554,0.48561934
0.853,0.4887253,0.8492,0.49181807
0.8496,0.4925518,0.8498,0.48795137
0.8522,0.4870707,0.8502,0.4901541
0.8558,0.48138955,0.846,0.51308936
0.8604,0.47086114,0.847,0.5164304
0.8524,0.49124002,0.8498,0.5100695
0.855,0.49073896,0.8484,0.5057134
0.8464,0.4955634,0.8456,0.5117181
0.8496,0.49360487,0.8446,0.51415616
0.8512,0.4851719,0.8468,0.5170821
0.8532,0.48710936,0.8504,0.5035841
0.856,0.47073007,0.8516,0.48949122
0.8586,0.47144073,0.8502,0.49834454
0.8504,0.4918897,0.848,0.49406308
0.8478,0.50447404,0.8432,0.50906795
0.8512,0.49287945,0.8432,0.5139021
0.8562,0.47614384,0.8444,0.5206517
0.8504,0.48137042,0.8468,0.5004353
0.8512,0.49657032,0.8468,0.49732816
0.8544,0.49439496,0.855,0.4778255
0.8566,0.47496846,0.851,0.5001671
0.853,0.48145494,0.8472,0.50872993
0.852,0.49504957,0.841,0.5172745
0.8492,0.49930695,0.8532,0.48128927
0.8506,0.48545656,0.8614,0.45853803
0.8588,0.46141934,0.8574,0.47427744
0.8562,0.46649608,0.8498,0.5090481
0.8562,0.47673067,0.8412,0.52499133
0.8546,0.48989746,0.8466,0.5097227
0.8536,0.49384502,0.8544,0.5008863
0.851,0.49264938,0.8586,0.48654425
0.8494,0.484587,0.855,0.49324474
0.8532,0.4788976,0.8528,0.47341728
0.8552,0.46888867,0.8536,0.47145987
0.853,0.47740927,0.8498,0.47494018
0.8526,0.48784125,0.8488,0.48795655
0.8546,0.49060175,0.8468,0.5008756
0.856,0.47887036,0.8504,0.5028742
0.8536,0.49180216,0.8496,0.4998648
0.852,0.4952645,0.8404,0.512278
0.8546,0.47365752,0.845,0.50679094
0.8508,0.4878622,0.8538,0.48978373
0.8516,0.4915144,0.8578,0.47943184
0.8564,0.47728565,0.8592,0.4857024
0.8556,0.46697754,0.8582,0.48396298
0.8546,0.47060484,0.8554,0.49645177
0.8604,0.46170595,0.8524,0.5025594
0.8626,0.4543919,0.8512,0.4980524
0.8564,0.47872657,0.8542,0.48600316
0.849,0.4915128,0.8474,0.4992327
0.846,0.50837743,0.8474,0.5096215
0.8448,0.51996887,0.8516,0.5065722
0.849,0.4969997,0.8554,0.4985089
0.854,0.48316807,0.855,0.47926006
0.854,0.47737142,0.8582,0.48347035
0.8574,0.4614586,0.8612,0.47016144
0.8546,0.47218695,0.856,0.48380503
0.8486,0.48451808,0.8496,0.49509043
0.8514,0.48614198,0.8482,0.49363354
0.8622,0.46952313,0.8554,0.47318682
0.8636,0.471668,0.8566,0.47861025
0.8592,0.47862372,0.8514,0.50778157
0.8512,0.48898163,0.8432,0.52404624
0.8496,0.48844823,0.8438,0.50562817
0.8484,0.4960769,0.8492,0.49733666
0.8578,0.47228944,0.8514,0.49469376
0.8606,0.46450448,0.855,0.48624083
0.8568,0.46485516,0.8576,0.4752725
0.8548,0.47658905,0.847,0.49465948
0.8542,0.47621074,0.8436,0.5127787
