_te_acc,_te_loss,_tr_acc,_tr_loss
0.7684,0.7526036,0.7574,0.77669793
0.7738,0.74367297,0.7624,0.76687616
0.7746,0.7392293,0.7618,0.7632947
0.766,0.7519822,0.7522,0.7862842
0.7722,0.7489583,0.755,0.78580105
0.7748,0.73596525,0.7588,0.76511145
0.7762,0.72507095,0.7552,0.78583497
0.7704,0.74112195,0.758,0.7909712
0.775,0.7435893,0.7526,0.8016499
0.7816,0.7394513,0.745,0.8030712
0.785,0.7255258,0.751,0.78593093
0.7782,0.72634965,0.7588,0.7732919
0.7782,0.72315896,0.763,0.75819963
0.7732,0.7431717,0.7684,0.7568075
0.7794,0.7232037,0.761,0.76164865
0.7818,0.71681833,0.7558,0.7627078
0.7766,0.74662226,0.7752,0.72668105
0.7788,0.7248578,0.7742,0.74778223
0.784,0.7134791,0.7736,0.7542341
0.7836,0.70871335,0.7688,0.75143
0.7806,0.71610373,0.7716,0.75453585
0.7798,0.7229043,0.7632,0.771271
0.785,0.70027333,0.7556,0.7893124
0.7818,0.7105976,0.765,0.779741
0.785,0.69719714,0.7742,0.7301246
0.7874,0.69787765,0.7706,0.73876923
0.7828,0.6964752,0.7732,0.74096036
0.7728,0.7207232,0.7694,0.75108635
0.7848,0.706777,0.7654,0.7548738
0.7804,0.7209474,0.7658,0.74210584
0.7838,0.70391077,0.7716,0.727867
0.7866,0.6892171,0.7762,0.7128305
0.7928,0.68711334,0.7684,0.7315997
0.792,0.687578,0.7676,0.75043654
0.79,0.68328655,0.7766,0.7217561
0.795,0.68113804,0.776,0.7100738
0.7946,0.6868475,0.7746,0.7061351
0.797,0.6800704,0.7696,0.725201
0.7918,0.6830738,0.771,0.7361114
0.7904,0.6847436,0.7706,0.72332644
0.7858,0.70684654,0.7768,0.7070505
0.7914,0.68679184,0.7826,0.7033832
0.7954,0.67352146,0.7882,0.7047569
0.7956,0.66760236,0.7942,0.6800759
0.7966,0.6735428,0.7874,0.6933126
0.7938,0.67409366,0.7844,0.69989717
0.7932,0.6709906,0.7766,0.7169489
0.7958,0.67887676,0.7778,0.7147159
0.7958,0.68049014,0.7816,0.69469786
0.7966,0.67145085,0.7716,0.71687967
0.8008,0.66037434,0.7712,0.72348684
0.7974,0.665137,0.7742,0.71671265
0.7976,0.66411,0.7772,0.7110138
0.7972,0.66419333,0.775,0.72080123
0.7948,0.67204285,0.7764,0.7155705
0.7944,0.6681384,0.7854,0.7013713
0.7952,0.66754824,0.7904,0.67691565
0.8022,0.65629053,0.7822,0.72193694
0.8034,0.6586658,0.7852,0.7191355
0.8032,0.65692896,0.7902,0.70081276
0.7984,0.6572063,0.7852,0.700943
0.797,0.65499234,0.7866,0.6948209
0.796,0.65981907,0.7828,0.69563055
0.801,0.6625758,0.7758,0.7003767
0.8062,0.6431073,0.7776,0.6954779
0.805,0.6394032,0.7804,0.69689876
0.806,0.63390666,0.7906,0.68182683
0.7988,0.6617415,0.793,0.6809392
0.7978,0.66249496,0.7938,0.66424376
0.8012,0.6409503,0.7936,0.6568717
0.8006,0.6379707,0.7894,0.68250006
0.8022,0.639593,0.785,0.67949253
0.8026,0.6494367,0.7894,0.68489015
0.8114,0.62885696,0.7964,0.6776994
0.8034,0.6421503,0.7992,0.6669959
0.8062,0.6347197,0.7964,0.6781459
0.8134,0.6231777,0.7958,0.6747962
0.811,0.6289723,0.7958,0.6633577
0.7998,0.6526439,0.8044,0.6269378
0.803,0.6397256,0.801,0.6296407
0.8054,0.63512707,0.7868,0.6658833
0.8074,0.6247344,0.7804,0.6874705
0.8122,0.61649936,0.7792,0.6923849
0.8014,0.6483166,0.7882,0.68122566
0.8032,0.6566985,0.7926,0.664189
0.8094,0.6369969,0.792,0.6662218
0.8104,0.6270267,0.7848,0.6914694
0.8066,0.62553823,0.7898,0.6884311
0.8036,0.6240044,0.7886,0.6875444
0.8056,0.6295902,0.7944,0.6805556
0.8064,0.6360356,0.7968,0.6697125
0.8134,0.62045616,0.7988,0.675073
0.8124,0.6063366,0.7934,0.6727907
0.8104,0.6223793,0.802,0.65151834
0.8098,0.6258637,0.804,0.6525071
0.811,0.61204296,0.7996,0.65276927
0.8126,0.60777235,0.7978,0.6605723
0.8094,0.6182983,0.8036,0.6395608
0.8054,0.6358031,0.8016,0.6420346
0.8094,0.6337458,0.7998,0.6385021
0.8124,0.612317,0.7952,0.6509819
0.8104,0.6174688,0.7952,0.6542434
0.8066,0.62552655,0.791,0.6614339
0.81,0.61999094,0.793,0.66723806
0.8138,0.6095132,0.7898,0.6916648
0.8148,0.6158735,0.7992,0.662346
0.8122,0.6193996,0.8052,0.6327241
0.8124,0.60930634,0.8058,0.6244077
0.8072,0.61668694,0.7996,0.6378382
0.8054,0.62228894,0.8002,0.63777065
0.805,0.61783296,0.795,0.6570367
0.812,0.606027,0.7956,0.65739745
0.8148,0.6035241,0.7932,0.6454706
0.8132,0.6091572,0.7972,0.634819
0.813,0.6111797,0.7974,0.6373793
0.815,0.61163676,0.8048,0.63406026
0.8096,0.60427684,0.8028,0.64040375
0.819,0.5917865,0.8094,0.6310709
0.8156,0.59516346,0.8126,0.62075573
0.8112,0.60891867,0.8132,0.61125696
0.8174,0.5953502,0.8102,0.6260992
0.8256,0.57478243,0.8034,0.6385085
0.821,0.5907518,0.7996,0.6351262
0.81,0.6149931,0.805,0.6297928
0.8056,0.6316886,0.8086,0.6328005
0.811,0.6248486,0.813,0.62887233
0.8158,0.60086536,0.8142,0.6208785
0.8268,0.5664042,0.8116,0.6376204
0.8156,0.58711934,0.807,0.6442725
0.819,0.59659207,0.8038,0.6447339
0.817,0.59350544,0.8148,0.6087563
0.815,0.59591,0.8144,0.61052763
0.8096,0.59639925,0.8108,0.6192707
0.8142,0.58553666,0.8136,0.60386235
0.8138,0.59203124,0.812,0.61405253
0.8126,0.5959499,0.8086,0.63268507
0.819,0.5907211,0.8056,0.64343005
0.8178,0.6001509,0.8024,0.6393893
0.8182,0.5816202,0.8102,0.6204423
0.813,0.5959447,0.822,0.5964431
0.8128,0.6083334,0.8172,0.59902626
0.8146,0.60452294,0.8048,0.6321457
0.8238,0.57630235,0.7982,0.6462871
0.8232,0.5723627,0.7982,0.63571084
0.818,0.594297,0.8026,0.62884265
0.821,0.5984223,0.8062,0.6280266
0.8206,0.5854689,0.8072,0.62447363
0.8126,0.59934026,0.8104,0.6185079
0.82,0.5734155,0.8098,0.61579746
0.8282,0.5573873,0.8062,0.6254568
0.8232,0.56222236,0.8006,0.6315944
0.826,0.5623206,0.8066,0.61847854
0.818,0.5951623,0.8082,0.6067038
0.8158,0.6092936,0.8166,0.58523816
0.8222,0.57579416,0.8178,0.5795972
0.8254,0.5678535,0.8206,0.580763
0.8192,0.59562045,0.8174,0.5962504
0.8226,0.58296233,0.819,0.5964099
0.8188,0.5887758,0.82,0.595859
0.8188,0.5876229,0.8158,0.6047138
0.8282,0.5669097,0.8174,0.59439355
0.829,0.57104355,0.8166,0.5965959
0.8268,0.56983864,0.8098,0.60699046
0.82,0.5791262,0.807,0.6106912
0.8124,0.60119563,0.807,0.6274868
0.8144,0.5944846,0.8066,0.6237827
0.8252,0.57238597,0.808,0.62942344
0.8298,0.5624939,0.8106,0.61932904
0.826,0.5690337,0.8096,0.6229768
0.821,0.5726753,0.817,0.6117494
0.8248,0.5607005,0.8178,0.5953997
0.822,0.5805495,0.8212,0.5774706
0.819,0.59694606,0.819,0.5847053
0.8248,0.5773129,0.817,0.5881254
0.8258,0.5736333,0.8104,0.6247874
0.8304,0.554363,0.802,0.6364624
0.8278,0.5572322,0.809,0.6124135
0.8286,0.5638813,0.814,0.5993769
0.823,0.58089674,0.8172,0.5932251
0.8222,0.58748704,0.815,0.59157544
0.8222,0.5844389,0.813,0.6086954
0.8296,0.5590992,0.8182,0.59092706
0.8284,0.5520507,0.8198,0.5963418
0.8216,0.5610829,0.8146,0.602723
0.8188,0.58831125,0.8056,0.61358905
0.8162,0.59850925,0.8052,0.6230778
0.8216,0.57875824,0.8144,0.60688835
0.8234,0.5639469,0.8122,0.612561
0.8308,0.54764813,0.8214,0.5918832
0.832,0.55152774,0.8224,0.5825483
0.8326,0.55180734,0.8238,0.5788284
0.8326,0.5517547,0.8214,0.57107776
0.825,0.56953675,0.8202,0.584765
0.8214,0.57157147,0.8126,0.5935401
0.8282,0.5582321,0.8144,0.5893883
0.8296,0.55712,0.815,0.59733224
0.8278,0.5642455,0.822,0.58201087
0.8284,0.55559295,0.818,0.58402747
0.825,0.5699186,0.8222,0.5797975
0.8374,0.54706806,0.8238,0.5816422
0.8394,0.5450825,0.8244,0.587298
0.8288,0.57357067,0.8172,0.6020806
0.8216,0.5795893,0.814,0.5991287
0.8224,0.5586926,0.8148,0.59890807
0.8206,0.56060374,0.8206,0.5842831
0.831,0.5502087,0.824,0.58003545
0.8266,0.5625273,0.8256,0.57393396
0.8296,0.558144,0.8276,0.5721308
0.8284,0.5561949,0.8246,0.57181305
0.8238,0.5707708,0.8266,0.56514454
0.8248,0.56427383,0.8146,0.6085679
0.8306,0.5445855,0.8104,0.6237253
0.8292,0.56052506,0.8118,0.6118715
0.8316,0.55255395,0.8278,0.57532454
0.837,0.53329295,0.8328,0.5479664
0.8364,0.5380413,0.829,0.55304617
0.8284,0.56357354,0.8218,0.5632333
0.8288,0.5572324,0.8162,0.58707315
0.83,0.55597275,0.8154,0.5890082
0.8344,0.5330468,0.8174,0.5932847
0.8302,0.53884894,0.8236,0.5777392
0.825,0.5687643,0.8256,0.56421006
0.8302,0.567137,0.818,0.5808639
0.8348,0.5488996,0.819,0.57084167
0.8306,0.5458875,0.8208,0.57235694
0.8292,0.5514623,0.817,0.5749493
0.832,0.55220795,0.821,0.5804231
0.831,0.54521465,0.8252,0.5788415
0.831,0.5476258,0.8238,0.5749404
0.8358,0.5366196,0.8242,0.5704841
0.8372,0.53951436,0.8238,0.5702538
0.8342,0.541309,0.8224,0.58523506
0.8258,0.5609179,0.8234,0.6013954
0.8228,0.56851566,0.82,0.6027107
0.8274,0.5546416,0.826,0.58851576
0.8286,0.55330265,0.8258,0.5866818
0.8276,0.5559038,0.828,0.57065064
0.8342,0.5374123,0.8284,0.5608349
0.8348,0.54382324,0.8316,0.5586361
0.8382,0.54002786,0.822,0.584577
0.8374,0.54119307,0.8218,0.5794269
0.8384,0.5461233,0.8238,0.5743609
0.8384,0.54258615,0.8292,0.5606985
0.83,0.5512954,0.8348,0.5431767
0.838,0.51728845,0.8252,0.564579
0.8404,0.52371657,0.8236,0.5793321
0.836,0.5340132,0.8268,0.56474626
0.8282,0.55713606,0.836,0.5369392
0.8264,0.5621265,0.826,0.5769031
0.8292,0.55941796,0.8204,0.59634197
0.834,0.5472319,0.8242,0.5853567
0.836,0.53624505,0.8252,0.57514554
0.836,0.53814685,0.8268,0.5651695
0.8344,0.5357959,0.8364,0.5416177
0.8338,0.5390412,0.8344,0.54070014
0.8298,0.54905796,0.8296,0.5476535
0.8322,0.54901737,0.8296,0.5567776
0.837,0.53994966,0.828,0.5635996
0.8392,0.52802086,0.8282,0.56368303
0.8354,0.54136837,0.817,0.5943836
0.8322,0.5487639,0.8198,0.58909607
0.8366,0.53930616,0.824,0.5654798
0.8386,0.54108036,0.82,0.5727189
0.8354,0.52202237,0.8238,0.5734643
0.8314,0.5351294,0.8278,0.56645525
0.8384,0.5162406,0.8284,0.5794383
0.843,0.50909674,0.8304,0.55168015
0.8384,0.535981,0.831,0.5588732
0.8344,0.541238,0.8228,0.5697109
0.8314,0.5367713,0.8226,0.57203233
0.8358,0.5218394,0.8238,0.56752163
0.836,0.5336071,0.8336,0.5418381
0.834,0.5490384,0.835,0.538122
0.8358,0.54126203,0.8336,0.5435351
0.84,0.5282544,0.8348,0.5493714
0.8294,0.55391014,0.8276,0.5710397
0.8338,0.53817666,0.8274,0.5681512
0.8358,0.5330197,0.8296,0.56004566
0.8406,0.51888293,0.8242,0.5639898
0.8396,0.5270924,0.8238,0.55007666
0.8422,0.5354633,0.8334,0.5316229
0.8408,0.52481836,0.8354,0.5446349
0.838,0.51377416,0.8348,0.55874836
0.8344,0.52425385,0.8314,0.5674226
0.8312,0.54202616,0.8302,0.5495145
0.84,0.52839255,0.829,0.5610749
0.8372,0.52433896,0.8248,0.5781703
0.8386,0.52862483,0.8286,0.5689486
0.8378,0.52833176,0.8218,0.5678871
0.8398,0.53531814,0.8256,0.5751836
0.8436,0.51978284,0.8322,0.5674132
0.842,0.5291626,0.8358,0.56237304
0.8358,0.53569645,0.83,0.54635876
0.8406,0.5273998,0.8264,0.5410488
0.8382,0.522353,0.8292,0.5348381
0.8418,0.515082,0.8334,0.5402287
0.8412,0.5231411,0.8314,0.53882813
0.839,0.5288422,0.8298,0.5537251
0.8368,0.5465917,0.8308,0.5593351
0.837,0.53744656,0.8336,0.5628453
0.841,0.5174342,0.8334,0.5559829
0.8374,0.52415437,0.828,0.56566924
0.8352,0.53626835,0.838,0.5318259
0.8386,0.53115696,0.8368,0.5413505
0.848,0.51205635,0.837,0.5326892
0.8444,0.5252383,0.829,0.5545616
0.8392,0.52719617,0.8292,0.5590113
0.8338,0.5395666,0.828,0.56417185
0.8342,0.528722,0.8294,0.55549634
0.8314,0.52764136,0.8262,0.5621341
0.8344,0.5261129,0.8306,0.5544752
0.838,0.5268772,0.8386,0.53126395
0.8446,0.51386994,0.838,0.52612835
0.846,0.5173293,0.8334,0.5438713
0.8414,0.525154,0.8342,0.55383104
0.8426,0.51618844,0.8346,0.55319786
0.8444,0.507173,0.832,0.5419093
0.8402,0.52398586,0.8322,0.5401009
0.8408,0.5233136,0.8356,0.5284728
0.8456,0.50693953,0.8342,0.5365634
0.8382,0.51545876,0.8294,0.560564
0.848,0.5139539,0.8328,0.5597012
0.8452,0.5191494,0.8412,0.53253275
0.8376,0.530606,0.8362,0.544989
0.8364,0.52229077,0.834,0.5525503
0.8444,0.5103879,0.8332,0.55267256
0.8442,0.5187528,0.8298,0.5543914
0.8402,0.531084,0.833,0.54789543
0.8352,0.5354422,0.838,0.54560304
0.8386,0.51948357,0.843,0.52834374
0.8432,0.50179535,0.8416,0.5267734
0.8384,0.5207772,0.8426,0.5260746
0.8362,0.52941704,0.837,0.5385153
0.8392,0.535529,0.832,0.55033845
0.8416,0.5325659,0.825,0.5624415
0.8424,0.52307975,0.828,0.54585546
0.8444,0.51811504,0.8338,0.5267995
0.8434,0.5151833,0.8372,0.5203337
0.8446,0.5056862,0.8282,0.5531306
0.8376,0.50991607,0.8336,0.5556315
0.8398,0.51876837,0.8326,0.55059785
0.8462,0.50660497,0.8444,0.5130785
0.848,0.5072855,0.8458,0.51033616
0.8406,0.5257261,0.8368,0.53624964
0.8432,0.5147463,0.8372,0.5397503
0.839,0.5135288,0.8352,0.5460436
0.8414,0.5123884,0.8354,0.5459056
0.845,0.5191044,0.8378,0.5337339
0.842,0.5171742,0.842,0.51985025
0.8434,0.5109381,0.844,0.5277448
0.844,0.51930374,0.8344,0.5424589
0.8466,0.50830907,0.8394,0.52409357
0.8414,0.5170959,0.8312,0.53628385
0.8376,0.5247272,0.838,0.53648114
0.8364,0.53866464,0.8358,0.5386219
0.8466,0.5093057,0.8378,0.55069023
0.8524,0.50106907,0.8272,0.5690326
0.843,0.5050715,0.8268,0.5584428
0.8388,0.5148323,0.8294,0.54898447
0.8404,0.51707774,0.8354,0.54092985
0.8434,0.5075297,0.8428,0.528425
0.8522,0.48775467,0.842,0.53916365
0.851,0.48876837,0.8352,0.5504182
0.8392,0.5207619,0.836,0.5370791
0.837,0.5239546,0.8328,0.54863095
0.8398,0.5198291,0.836,0.54056036
0.84,0.51232845,0.831,0.562424
0.8376,0.5236523,0.83,0.54971355
0.8408,0.51672834,0.8308,0.55013806
0.855,0.49055997,0.831,0.55176413
0.849,0.4936334,0.8422,0.5252817
0.8408,0.506056,0.843,0.5239932
0.8394,0.51940554,0.8454,0.50564396
0.8434,0.5244748,0.8392,0.518591
0.8468,0.5136818,0.8322,0.549999
0.8474,0.50246555,0.835,0.53375536
0.8442,0.5119674,0.8374,0.53421915
0.8408,0.5147437,0.838,0.5393788
0.8424,0.509599,0.839,0.5446559
0.8398,0.52447414,0.8408,0.5296299
0.8412,0.518901,0.8356,0.53563243
0.8362,0.5336483,0.833,0.54186845
0.8424,0.51419336,0.8404,0.5258636
0.8492,0.49249962,0.8428,0.53288484
0.8536,0.4886656,0.849,0.49855858
0.8498,0.49892008,0.8378,0.5309848
0.8446,0.50909334,0.843,0.5227699
0.8466,0.5026326,0.8374,0.5378482
0.8458,0.50903285,0.8366,0.53167427
0.8454,0.5083752,0.832,0.5300661
0.8474,0.50529015,0.8356,0.52562547
0.8464,0.5123842,0.8432,0.50311023
0.8466,0.50906426,0.8524,0.48761302
0.8486,0.49731332,0.8448,0.5073329
0.8464,0.48275587,0.8296,0.54623425
0.8494,0.47357157,0.8248,0.54743195
0.8464,0.49362946,0.8352,0.5268502
0.8448,0.51420605,0.8368,0.5284666
0.8412,0.5317187,0.844,0.5117567
0.848,0.5031779,0.8416,0.5181132
0.8466,0.5107387,0.853,0.48873085
0.8454,0.5139789,0.8516,0.49120742
0.8418,0.5108317,0.8462,0.5030935
0.8424,0.50739944,0.8334,0.5344156
0.8454,0.50403655,0.8352,0.5267118
0.8474,0.510944,0.8414,0.5304654
0.8464,0.51445305,0.8478,0.517871
0.8506,0.49685186,0.8422,0.5300929
0.8444,0.49753788,0.8374,0.52907526
0.8418,0.49785817,0.837,0.52820957
0.8448,0.5067081,0.8348,0.5293954
0.8526,0.48994374,0.8366,0.525848
0.8476,0.5033935,0.8372,0.5246792
0.8458,0.50390667,0.8348,0.5240526
0.849,0.49879572,0.836,0.53148144
0.8534,0.48403496,0.838,0.5250545
0.8468,0.501028,0.838,0.53311783
0.847,0.5093275,0.84,0.5205913
0.8454,0.51093835,0.8364,0.5340016
0.8508,0.49928573,0.838,0.5383975
0.8484,0.4999167,0.8398,0.5287385
0.8468,0.4975084,0.8442,0.5274971
0.8442,0.50629586,0.8356,0.5589006
0.8434,0.5111413,0.8378,0.5524572
0.8488,0.4944251,0.8364,0.5398661
0.8408,0.5047979,0.8386,0.53445214
0.8456,0.49989745,0.8446,0.52334934
0.8552,0.49310282,0.8416,0.5282992
0.8522,0.4959665,0.8388,0.5341514
0.8466,0.5029586,0.8312,0.5475749
0.8498,0.49368194,0.839,0.5355272
0.8488,0.49696139,0.8438,0.5194002
0.848,0.5106868,0.8538,0.49608922
0.846,0.50883806,0.848,0.49592626
0.8494,0.50303274,0.8484,0.48803404
0.8452,0.5033769,0.846,0.49436674
0.8412,0.51079595,0.842,0.50440055
0.8412,0.5147128,0.835,0.5196248
0.8502,0.49529228,0.842,0.5137358
0.8516,0.49567115,0.8478,0.5000119
0.8488,0.4961681,0.8494,0.5061165
0.8468,0.50027865,0.8392,0.5282615
0.8514,0.4880105,0.8342,0.5397312
0.855,0.485463,0.8358,0.5345256
0.8544,0.49096727,0.837,0.5251339
0.8452,0.5032019,0.8372,0.5221026
0.8434,0.501738,0.8378,0.52255857
0.842,0.50301945,0.8428,0.5187242
0.8458,0.5063856,0.8406,0.5296184
0.8514,0.4969003,0.8406,0.52278405
0.8472,0.51328796,0.8426,0.5232003
0.85,0.49514169,0.8422,0.5229126
0.8472,0.49555275,0.8436,0.5190617
0.8502,0.48347148,0.8392,0.52743846
0.8548,0.47095153,0.8396,0.5327599
0.847,0.4999838,0.847,0.5011096
0.8506,0.49548563,0.8472,0.5097703
0.8506,0.48551664,0.8492,0.5105661
0.8452,0.49647754,0.8446,0.52463573
0.8448,0.49571654,0.8466,0.52322304
0.8506,0.49245414,0.8366,0.53431726
0.85,0.49750605,0.8316,0.5446204
0.846,0.50203913,0.8354,0.52997893
0.8454,0.5027328,0.8456,0.4990747
0.8448,0.51399904,0.8502,0.5060879
0.8478,0.50229305,0.8482,0.5149588
0.8552,0.48469374,0.8466,0.5086374
0.8456,0.49782023,0.8454,0.500801
0.8512,0.47577396,0.8384,0.51392764
0.851,0.49259928,0.8396,0.50981456
0.8496,0.4981362,0.836,0.5172219
0.8488,0.4900771,0.8358,0.5271105
0.8496,0.48157597,0.8386,0.5277942
0.8496,0.486258,0.8406,0.52119255
0.8506,0.48520416,0.8372,0.5156692
0.848,0.49833232,0.8432,0.4964877
0.846,0.4964341,0.8572,0.48075348
0.8524,0.47812837,0.8526,0.49769986
0.8502,0.48999482,0.846,0.514319
0.849,0.49698365,0.8412,0.5277251
0.8534,0.48689282,0.844,0.52384835
0.8534,0.48569414,0.8392,0.52531505
0.8484,0.49368888,0.8404,0.53321
0.844,0.5082176,0.8442,0.5235216
0.8478,0.49504718,0.849,0.5154594
0.852,0.48828506,0.8416,0.5204224
0.8556,0.48008516,0.8386,0.5195251
0.8576,0.47785592,0.8458,0.49761122
0.849,0.49365702,0.8452,0.50471926
0.8442,0.5066884,0.8398,0.509061
0.8524,0.4886441,0.8392,0.51761025
0.848,0.4935087,0.84,0.50555325
0.8464,0.4954624,0.8416,0.49950743
0.8496,0.49241817,0.8448,0.4972109
0.8528,0.4956538,0.8452,0.50216347
0.8506,0.48552772,0.844,0.50595456
0.8546,0.48250067,0.8482,0.5012366
0.851,0.49009317,0.8436,0.5065715
0.8512,0.48472401,0.8376,0.5234892
0.8544,0.48341635,0.8384,0.52492785
0.8494,0.49391133,0.8454,0.5088499
0.8482,0.49888217,0.8444,0.5134338
0.8486,0.49841982,0.8402,0.5310816
0.8514,0.47706422,0.8462,0.5205964
0.8494,0.48511025,0.8386,0.5320161
0.8534,0.47712958,0.8482,0.50524503
0.848,0.49369183,0.8432,0.5102255
0.8444,0.49816602,0.847,0.51801026
0.8494,0.48958516,0.8456,0.52141213
0.8534,0.48451114,0.8528,0.506022
0.8516,0.48260406,0.848,0.5020616
0.843,0.51123846,0.846,0.50611407
0.8508,0.49855942,0.8516,0.49439502
0.8536,0.482096,0.8514,0.5046004
0.8558,0.4749271,0.8496,0.5068946
0.8596,0.46320185,0.8464,0.50535864
0.8548,0.48787892,0.8424,0.5176678
0.8534,0.48781896,0.846,0.52565974
0.8468,0.49465868,0.8376,0.5294702
0.8544,0.48144946,0.837,0.52746886
0.852,0.48855734,0.847,0.5003149
0.85,0.49079227,0.8534,0.4882187
0.8514,0.4877903,0.8468,0.513696
0.85,0.48478854,0.8464,0.50742024
0.8488,0.49244428,0.8458,0.5011714
0.849,0.5033296,0.8472,0.4996494
0.8574,0.48334756,0.8452,0.5079586
0.858,0.4646859,0.8406,0.51463103
0.8502,0.48198417,0.8444,0.51652336
0.8436,0.49456525,0.8458,0.5186813
0.8402,0.4939998,0.8516,0.50670195
0.847,0.4963837,0.8528,0.5061797
0.853,0.48823515,0.8436,0.52442765
0.8584,0.47524014,0.8404,0.5218921
